Id,Id2,Geography,Total; Estimate; Households,Total; Margin of Error; Households,Median income (dollars); Estimate; Households,Median income (dollars); Margin of Error; Households,Total; Estimate; Households - One race-- - White,Total; Margin of Error; Households - One race-- - White,Median income (dollars); Estimate; Households - One race-- - White,Median income (dollars); Margin of Error; Households - One race-- - White,Total; Estimate; Households - One race-- - Black or African American,Total; Margin of Error; Households - One race-- - Black or African American,Median income (dollars); Estimate; Households - One race-- - Black or African American,Median income (dollars); Margin of Error; Households - One race-- - Black or African American,Total; Estimate; Households - One race-- - American Indian and Alaska Native,Total; Margin of Error; Households - One race-- - American Indian and Alaska Native,Median income (dollars); Estimate; Households - One race-- - American Indian and Alaska Native,Median income (dollars); Margin of Error; Households - One race-- - American Indian and Alaska Native,Total; Estimate; Households - One race-- - Asian,Total; Margin of Error; Households - One race-- - Asian,Median income (dollars); Estimate; Households - One race-- - Asian,Median income (dollars); Margin of Error; Households - One race-- - Asian,Total; Estimate; Households - One race-- - Native Hawaiian and Other Pacific Islander,Total; Margin of Error; Households - One race-- - Native Hawaiian and Other Pacific Islander,Median income (dollars); Estimate; Households - One race-- - Native Hawaiian and Other Pacific Islander,Median income (dollars); Margin of Error; Households - One race-- - Native Hawaiian and Other Pacific Islander,Total; Estimate; Households - One race-- - Some other race,Total; Margin of Error; Households - One race-- - Some other race,Median income (dollars); Estimate; Households - One race-- - Some other race,Median income (dollars); Margin of Error; Households - One race-- - Some other race,Total; Estimate; Households - Two or more races,Total; Margin of Error; Households - Two or more races,Median income (dollars); Estimate; Households - Two or more races,Median income (dollars); Margin of Error; Households - Two or more races,Total; Estimate; Hispanic or Latino origin (of any race),Total; Margin of Error; Hispanic or Latino origin (of any race),Median income (dollars); Estimate; Hispanic or Latino origin (of any race),Median income (dollars); Margin of Error; Hispanic or Latino origin (of any race),"Total; Estimate; White alone, not Hispanic or Latino","Total; Margin of Error; White alone, not Hispanic or Latino","Median income (dollars); Estimate; White alone, not Hispanic or Latino","Median income (dollars); Margin of Error; White alone, not Hispanic or Latino",Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Total; Estimate; FAMILIES - Families,Total; Margin of Error; FAMILIES - Families,Median income (dollars); Estimate; FAMILIES - Families,Median income (dollars); Margin of Error; FAMILIES - Families,Total; Estimate; FAMILIES - Families - With own children of householder under 18 years,Total; Margin of Error; FAMILIES - Families - With own children of householder under 18 years,Median income (dollars); Estimate; FAMILIES - Families - With own children of householder under 18 years,Median income (dollars); Margin of Error; FAMILIES - Families - With own children of householder under 18 years,Total; Estimate; FAMILIES - Families - With no own children of householder under 18 years,Total; Margin of Error; FAMILIES - Families - With no own children of householder under 18 years,Median income (dollars); Estimate; FAMILIES - Families - With no own children of householder under 18 years,Median income (dollars); Margin of Error; FAMILIES - Families - With no own children of householder under 18 years,Total; Estimate; FAMILIES - Families - Married-couple families,Total; Margin of Error; FAMILIES - Families - Married-couple families,Median income (dollars); Estimate; FAMILIES - Families - Married-couple families,Median income (dollars); Margin of Error; FAMILIES - Families - Married-couple families,"Total; Estimate; FAMILIES - Families - Female householder, no husband present","Total; Margin of Error; FAMILIES - Families - Female householder, no husband present","Median income (dollars); Estimate; FAMILIES - Families - Female householder, no husband present","Median income (dollars); Margin of Error; FAMILIES - Families - Female householder, no husband present","Total; Estimate; FAMILIES - Families - Male householder, no wife present","Total; Margin of Error; FAMILIES - Families - Male householder, no wife present","Median income (dollars); Estimate; FAMILIES - Families - Male householder, no wife present","Median income (dollars); Margin of Error; FAMILIES - Families - Male householder, no wife present",Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Total; Estimate; PERCENT ALLOCATED - Household income in the past 12 months,Total; Margin of Error; PERCENT ALLOCATED - Household income in the past 12 months,Median income (dollars); Estimate; PERCENT ALLOCATED - Household income in the past 12 months,Median income (dollars); Margin of Error; PERCENT ALLOCATED - Household income in the past 12 months,Total; Estimate; PERCENT ALLOCATED - Family income in the past 12 months,Total; Margin of Error; PERCENT ALLOCATED - Family income in the past 12 months,Median income (dollars); Estimate; PERCENT ALLOCATED - Family income in the past 12 months,Median income (dollars); Margin of Error; PERCENT ALLOCATED - Family income in the past 12 months,Total; Estimate; PERCENT ALLOCATED - Nonfamily income in the past 12 months,Total; Margin of Error; PERCENT ALLOCATED - Nonfamily income in the past 12 months,Median income (dollars); Estimate; PERCENT ALLOCATED - Nonfamily income in the past 12 months,Median income (dollars); Margin of Error; PERCENT ALLOCATED - Nonfamily income in the past 12 months
8600000US12603,12603,ZCTA5 12603,15407,386,78299,4431,81.1,2.1,80347,4321,11.8,1.7,66765,12115,0.1,0.2,-,**,4.5,0.9,97647,19832,0.0,0.2,-,**,1.8,0.6,70417,30325,0.6,0.4,63750,28669,6.9,1.5,67966,21443,77.2,2.1,80556,4444,0.9,0.5,29271,25334,29.1,2.1,81311,9851,43.1,2.1,92406,5317,26.8,1.8,56526,4716,10621,394,95337,3120,42.9,2.4,100725,6685,57.1,2.4,90680,2851,79.1,2.5,105227,4980,16.0,2.5,45804,7841,4.9,1.6,87308,35022,4786,386,44639,5100,56.1,4.7,41099,3509,49.0,4.9,38327,6186,7.1,2.3,77164,14225,43.9,4.7,47309,8473,36.7,5.0,46271,8808,7.2,2.5,54412,27078,31.9,(X),(X),(X),34.5,(X),(X),(X),24.6,(X),(X),(X)
8600000US12604,12604,ZCTA5 12604,7,10,-,**,100.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,100.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,100.0,100.0,-,**,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,7,10,-,**,100.0,100.0,-,**,100.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,100.0,(X),(X),(X),-,(X),(X),(X),100.0,(X),(X),(X)
8600000US12701,12701,ZCTA5 12701,4216,263,33624,4630,64.4,4.6,34283,4411,24.1,4.2,26696,6074,0.0,0.7,-,**,1.4,1.0,-,**,0.0,0.7,-,**,3.9,1.9,39799,7773,6.3,3.5,-,**,20.2,4.0,29141,14843,52.4,5.0,36007,5040,1.2,1.4,-,**,36.1,5.1,33281,9177,38.7,4.2,41754,15014,24.1,3.1,29015,5602,2467,238,43534,17363,42.7,6.7,30794,12549,57.3,6.7,57669,3997,53.0,7.7,78080,16194,31.6,6.7,19769,3591,15.4,6.2,55341,28042,1749,259,20354,3234,46.5,8.0,18378,3192,43.0,8.3,17351,2891,3.5,2.4,-,**,53.5,8.0,23466,10564,45.7,7.6,21701,7505,7.8,4.4,38989,27339,38.7,(X),(X),(X),43.4,(X),(X),(X),28.4,(X),(X),(X)
8600000US12719,12719,ZCTA5 12719,545,100,58229,20896,98.7,2.0,57500,21875,0.4,0.7,-,**,0.9,1.8,-,**,0.0,5.4,-,**,0.0,5.4,-,**,0.0,5.4,-,**,0.0,5.4,-,**,4.0,5.2,-,**,94.7,5.8,58750,20617,0.9,1.8,-,**,11.4,5.7,89000,43414,58.0,10.2,61100,38025,29.7,8.4,42500,11905,333,80,61875,21615,21.6,10.7,66875,26501,78.4,10.7,61125,28106,71.5,12.8,77500,38436,24.3,12.5,20368,13341,4.2,4.2,-,**,212,69,41667,22254,42.5,15.1,40625,14140,35.8,16.4,40000,17424,6.6,6.7,46500,24950,57.5,15.1,-,**,35.4,19.1,-,**,22.2,15.9,-,**,49.0,(X),(X),(X),46.2,(X),(X),(X),53.3,(X),(X),(X)
8600000US12720,12720,ZCTA5 12720,108,78,80889,39890,100.0,23.9,80889,39890,0.0,23.9,-,**,0.0,23.9,-,**,0.0,23.9,-,**,0.0,23.9,-,**,0.0,23.9,-,**,0.0,23.9,-,**,13.0,21.3,-,**,87.0,21.3,80500,52927,0.0,23.9,-,**,41.7,46.1,-,**,13.0,21.3,-,**,45.4,39.6,-,**,38,34,-,**,36.8,42.9,-,**,63.2,42.9,-,**,100.0,46.2,-,**,0.0,46.2,-,**,0.0,46.2,-,**,70,71,80556,52591,18.6,35.8,-,**,18.6,35.8,-,**,0.0,33.3,-,**,81.4,35.8,-,**,17.1,33.2,-,**,64.3,53.8,-,**,54.6,(X),(X),(X),36.8,(X),(X),(X),64.3,(X),(X),(X)
8600000US12721,12721,ZCTA5 12721,2116,188,61841,13787,91.8,3.6,62778,19769,2.3,1.9,-,**,0.0,1.4,-,**,0.0,1.4,-,**,0.6,0.9,-,**,2.8,2.7,61000,1606,2.5,2.2,-,**,5.9,2.9,61702,25479,90.1,3.7,62321,18667,2.2,1.6,104615,103830,29.1,5.8,62072,21199,55.1,6.8,74500,25041,13.6,4.1,44205,9384,1539,183,78664,11165,55.3,7.3,78233,15528,44.7,7.3,82667,16429,80.2,6.2,84899,11695,12.0,5.2,-,**,7.8,3.7,36222,2045,577,160,36713,8241,43.0,11.6,23958,20558,40.4,11.4,23229,22174,2.6,3.4,-,**,57.0,11.6,39917,12465,44.2,13.5,40625,21128,12.8,10.6,-,**,34.2,(X),(X),(X),34.0,(X),(X),(X),29.8,(X),(X),(X)
8600000US12722,12722,ZCTA5 12722,49,55,-,**,100.0,40.7,-,**,0.0,40.7,-,**,0.0,40.7,-,**,0.0,40.7,-,**,0.0,40.7,-,**,0.0,40.7,-,**,0.0,40.7,-,**,0.0,40.7,-,**,100.0,40.7,-,**,0.0,40.7,-,**,0.0,40.7,-,**,38.8,57.8,-,**,61.2,57.8,-,**,49,55,-,**,0.0,40.7,-,**,100.0,40.7,-,**,61.2,57.8,-,**,0.0,40.7,-,**,38.8,57.8,-,**,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,100.0,(X),(X),(X),100.0,(X),(X),(X),-,(X),(X),(X)
8600000US12723,12723,ZCTA5 12723,748,111,52727,5833,96.7,2.7,52557,5903,1.1,1.2,-,**,0.0,3.9,-,**,0.0,3.9,-,**,0.0,3.9,-,**,1.2,2.1,-,**,1.1,1.2,-,**,2.4,2.6,-,**,95.5,3.1,52500,5863,0.0,3.9,-,**,25.8,8.8,59236,9006,46.4,9.1,57031,17268,27.8,6.7,48333,8041,432,73,63750,13119,39.1,9.9,70139,49811,60.9,9.9,63688,10252,77.8,10.9,68500,11475,17.6,11.2,40000,7262,4.6,3.4,-,**,316,93,37500,12204,33.5,14.6,28026,6884,31.6,14.4,27632,5281,1.9,2.9,-,**,66.5,14.6,39808,19950,60.1,14.7,39444,21427,6.3,5.5,-,**,56.3,(X),(X),(X),54.4,(X),(X),(X),58.9,(X),(X),(X)
8600000US12724,12724,ZCTA5 12724,143,65,64375,27664,90.9,15.9,63750,34894,0.0,18.8,-,**,0.0,18.8,-,**,9.1,15.9,-,**,0.0,18.8,-,**,0.0,18.8,-,**,0.0,18.8,-,**,0.0,18.8,-,**,90.9,15.9,63750,34894,0.0,18.8,-,**,34.3,27.4,-,**,27.3,24.6,63798,1047,38.5,27.6,66181,54944,91,58,87708,47505,52.7,35.4,64808,61382,47.3,35.4,87986,37954,85.7,24.0,66806,37898,14.3,24.0,-,**,0.0,27.5,-,**,52,45,30648,27646,59.6,47.1,-,**,59.6,47.1,-,**,0.0,39.5,-,**,40.4,47.1,-,**,40.4,47.1,-,**,0.0,39.5,-,**,76.2,(X),(X),(X),75.8,(X),(X),(X),76.9,(X),(X),(X)
8600000US12725,12725,ZCTA5 12725,81,26,50417,47087,97.5,3.8,-,**,0.0,30.0,-,**,0.0,30.0,-,**,2.5,3.8,-,**,0.0,30.0,-,**,0.0,30.0,-,**,0.0,30.0,-,**,0.0,30.0,-,**,97.5,3.8,-,**,0.0,30.0,-,**,22.2,10.3,73333,51286,30.9,16.7,97321,7056,46.9,17.8,31500,14325,42,19,96071,10122,14.3,14.6,-,**,85.7,14.6,96429,7790,100.0,44.0,96071,10122,0.0,44.0,-,**,0.0,44.0,-,**,39,20,30750,15733,64.1,20.7,23750,18618,53.8,23.7,-,**,10.3,10.7,-,**,35.9,20.7,46250,19782,35.9,20.7,46250,19782,0.0,45.6,-,**,14.8,(X),(X),(X),19.0,(X),(X),(X),10.3,(X),(X),(X)
8600000US12726,12726,ZCTA5 12726,550,100,68182,17613,90.7,6.5,68068,16571,0.9,1.0,-,**,0.0,5.3,-,**,0.5,0.7,-,**,0.0,5.3,-,**,3.3,3.5,-,**,4.5,5.5,-,**,7.6,4.6,-,**,86.4,7.2,66125,18961,0.0,5.3,-,**,19.1,7.0,57639,37018,56.0,10.7,76944,18885,24.9,7.7,64688,18558,343,77,80375,9232,32.4,14.3,78375,34679,67.6,14.3,86818,30749,79.0,9.1,90417,42965,15.2,8.6,25735,20507,5.8,3.9,66250,35132,207,80,46676,9513,29.0,20.2,57895,43089,20.8,19.6,-,**,8.2,7.1,68281,41820,71.0,20.2,46516,8390,60.9,21.4,45957,1407,10.1,11.8,108942,25093,50.7,(X),(X),(X),44.9,(X),(X),(X),56.5,(X),(X),(X)
8600000US12729,12729,ZCTA5 12729,785,124,53092,22069,89.6,7.4,59145,19287,3.6,4.2,-,**,0.0,3.7,-,**,1.5,2.4,-,**,0.0,3.7,-,**,0.0,3.7,-,**,5.4,5.8,-,**,3.9,5.0,-,**,88.7,7.4,59605,20976,0.0,3.7,-,**,19.9,8.7,58947,32730,50.1,11.4,70417,37821,30.1,10.0,29028,10501,525,98,63950,14917,30.7,11.9,-,**,69.3,11.9,68333,17265,85.5,9.6,59625,15078,5.1,4.6,76125,65007,9.3,8.6,"250,000+",***,260,107,22788,14709,35.8,21.6,17708,13970,30.4,20.3,16583,6364,5.4,8.3,-,**,64.2,21.6,-,**,37.7,21.3,23365,12239,26.5,20.0,-,**,48.3,(X),(X),(X),43.4,(X),(X),(X),58.1,(X),(X),(X)
8600000US12732,12732,ZCTA5 12732,369,96,39297,25514,98.1,2.3,39844,29746,0.8,1.3,-,**,0.0,7.8,-,**,0.0,7.8,-,**,0.0,7.8,-,**,1.1,1.9,-,**,0.0,7.8,-,**,1.1,1.9,-,**,98.1,2.3,39844,29746,2.4,3.5,-,**,25.7,17.0,-,**,38.8,13.2,69750,29640,33.1,10.5,-,**,264,86,68889,34620,41.3,19.5,-,**,58.7,19.5,71417,18590,71.2,21.1,89167,12282,10.6,7.7,40500,14935,18.2,23.5,-,**,105,43,15536,6734,41.0,23.5,14904,7599,41.0,23.5,14904,7599,0.0,24.5,-,**,59.0,23.5,-,**,54.3,25.6,-,**,4.8,9.4,-,**,44.7,(X),(X),(X),36.4,(X),(X),(X),65.7,(X),(X),(X)
8600000US12733,12733,ZCTA5 12733,309,98,41402,11404,84.1,15.8,41288,11000,3.2,5.4,-,**,0.0,9.2,-,**,0.0,9.2,-,**,0.0,9.2,-,**,5.2,7.7,-,**,7.4,12.9,-,**,11.0,11.5,-,**,78.3,16.9,40606,14825,0.0,9.2,-,**,33.0,19.0,30765,16064,42.4,17.8,47137,29593,24.6,18.9,-,**,202,90,43281,24978,69.8,17.4,-,**,30.2,17.4,-,**,55.9,23.9,46080,15367,6.9,9.8,-,**,37.1,21.3,-,**,107,73,40380,36715,78.5,29.1,-,**,53.3,36.2,-,**,25.2,33.8,-,**,21.5,29.1,-,**,21.5,29.1,-,**,0.0,24.1,-,**,31.4,(X),(X),(X),26.7,(X),(X),(X),40.2,(X),(X),(X)
8600000US12734,12734,ZCTA5 12734,387,106,64125,23621,100.0,7.5,64125,23621,0.0,7.5,-,**,0.0,7.5,-,**,0.0,7.5,-,**,0.0,7.5,-,**,0.0,7.5,-,**,0.0,7.5,-,**,13.4,11.0,-,**,86.6,11.0,53750,19240,3.9,4.7,-,**,33.3,12.4,76322,8787,32.3,14.1,86875,61214,30.5,14.7,38214,30056,222,77,75577,4693,47.7,18.9,76923,51381,52.3,18.9,66250,14543,95.5,8.3,75817,5534,0.0,12.6,-,**,4.5,8.3,-,**,165,88,29125,14835,55.2,22.5,27625,22810,49.1,24.5,-,**,6.1,11.9,-,**,44.8,22.5,36000,19544,27.9,22.1,26731,11537,17.0,15.2,68750,55457,29.2,(X),(X),(X),38.3,(X),(X),(X),17.0,(X),(X),(X)
8600000US12736,12736,ZCTA5 12736,50,28,31250,7224,100.0,40.3,31250,7224,0.0,40.3,-,**,0.0,40.3,-,**,0.0,40.3,-,**,0.0,40.3,-,**,0.0,40.3,-,**,0.0,40.3,-,**,0.0,40.3,-,**,100.0,40.3,31250,7224,0.0,40.3,-,**,6.0,9.6,-,**,74.0,17.7,29205,6268,20.0,15.2,36667,22706,36,20,34688,24897,22.2,30.6,-,**,77.8,30.6,-,**,100.0,47.5,34688,24897,0.0,47.5,-,**,0.0,47.5,-,**,14,19,-,**,21.4,47.5,-,**,21.4,47.5,-,**,0.0,76.1,-,**,78.6,47.5,-,**,78.6,47.5,-,**,0.0,76.1,-,**,34.0,(X),(X),(X),8.3,(X),(X),(X),100.0,(X),(X),(X)
8600000US12737,12737,ZCTA5 12737,736,87,67500,10980,93.9,4.0,69375,14731,0.7,0.9,-,**,1.1,1.4,-,**,1.1,1.4,-,**,0.0,4.0,-,**,3.3,3.7,-,**,0.0,4.0,-,**,6.3,4.1,67000,16742,91.6,4.5,72679,16588,0.0,4.0,-,**,27.9,6.8,80089,27477,47.0,7.6,73000,18669,25.1,6.6,42708,21733,452,70,73514,12036,42.3,8.8,81161,27633,57.7,8.8,73074,16017,90.7,6.3,74595,13657,4.2,3.4,-,**,5.1,5.5,-,**,284,72,62188,14315,37.7,12.7,51607,29966,26.8,12.9,34500,31866,10.9,8.2,81094,45549,62.3,12.7,63563,14668,42.6,16.2,63063,34802,19.7,12.4,-,**,39.0,(X),(X),(X),42.5,(X),(X),(X),33.5,(X),(X),(X)
8600000US12738,12738,ZCTA5 12738,153,62,59226,32833,94.1,10.5,59762,38079,0.0,17.7,-,**,0.0,17.7,-,**,0.0,17.7,-,**,0.0,17.7,-,**,0.0,17.7,-,**,5.9,10.5,-,**,31.4,29.0,-,**,62.7,29.8,57019,40985,0.0,17.7,-,**,29.4,28.7,80536,55358,39.2,26.0,76250,1212,31.4,25.2,55192,24686,110,59,75625,16588,40.9,33.9,68036,57544,59.1,33.9,76055,3761,93.6,9.5,75898,20298,6.4,9.5,-,**,0.0,23.6,-,**,43,40,55163,50980,86.0,30.7,55489,33964,86.0,30.7,55489,33964,0.0,43.5,-,**,14.0,30.7,-,**,14.0,30.7,-,**,0.0,43.5,-,**,23.5,(X),(X),(X),19.1,(X),(X),(X),34.9,(X),(X),(X)
8600000US12740,12740,ZCTA5 12740,629,111,65972,12229,99.5,0.9,65833,12197,0.0,4.7,-,**,0.0,4.7,-,**,0.0,4.7,-,**,0.0,4.7,-,**,0.0,4.7,-,**,0.5,0.9,-,**,4.0,5.3,-,**,95.5,5.3,66991,13235,1.0,1.6,-,**,22.6,6.9,74375,16424,41.7,8.8,76944,9506,34.8,8.7,33906,24157,483,93,74152,5927,37.9,9.1,60250,28396,62.1,9.1,75585,2419,72.7,10.6,76197,3074,17.8,8.9,44205,13638,9.5,7.6,-,**,146,54,30313,9283,53.4,16.9,14844,13396,53.4,16.9,14844,13396,0.0,18.5,-,**,46.6,16.9,51111,25197,40.4,17.6,51806,23781,6.2,6.9,-,**,32.4,(X),(X),(X),33.3,(X),(X),(X),29.5,(X),(X),(X)
8600000US12741,12741,ZCTA5 12741,118,30,30000,19806,97.5,3.5,30536,25767,2.5,3.5,-,**,0.0,22.2,-,**,0.0,22.2,-,**,0.0,22.2,-,**,0.0,22.2,-,**,0.0,22.2,-,**,4.2,8.3,-,**,93.2,9.7,29792,13813,2.5,3.8,-,**,10.2,10.2,-,**,39.0,19.1,-,**,48.3,19.4,28875,8587,41,22,97596,33882,68.3,22.0,98846,5821,31.7,22.0,72679,30918,100.0,44.5,97596,33882,0.0,44.5,-,**,0.0,44.5,-,**,77,28,20417,10340,70.1,17.0,22500,9643,70.1,17.0,22500,9643,0.0,31.1,-,**,29.9,17.0,-,**,29.9,17.0,-,**,0.0,31.1,-,**,49.2,(X),(X),(X),68.3,(X),(X),(X),39.0,(X),(X),(X)
8600000US12742,12742,ZCTA5 12742,37,25,-,**,100.0,46.8,-,**,0.0,46.8,-,**,0.0,46.8,-,**,0.0,46.8,-,**,0.0,46.8,-,**,0.0,46.8,-,**,0.0,46.8,-,**,0.0,46.8,-,**,100.0,46.8,-,**,0.0,46.8,-,**,18.9,25.9,-,**,48.6,34.5,-,**,32.4,35.5,-,**,27,24,-,**,25.9,36.1,-,**,74.1,36.1,-,**,74.1,36.1,-,**,25.9,36.1,-,**,0.0,54.8,-,**,10,8,-,**,50.0,50.0,-,**,50.0,50.0,-,**,0.0,90.1,-,**,50.0,50.0,-,**,50.0,50.0,-,**,0.0,90.1,-,**,40.5,(X),(X),(X),55.6,(X),(X),(X),0.0,(X),(X),(X)
8600000US12743,12743,ZCTA5 12743,143,48,52050,13667,99.3,2.9,52000,12953,0.0,18.8,-,**,0.0,18.8,-,**,0.7,2.9,-,**,0.0,18.8,-,**,0.0,18.8,-,**,0.0,18.8,-,**,0.0,18.8,-,**,99.3,2.9,52000,12953,0.0,18.8,-,**,9.8,9.6,78750,25222,52.4,18.3,51563,9413,37.8,17.2,50500,37073,68,33,63750,29092,20.6,19.6,47500,24681,79.4,19.6,68750,40360,67.6,26.8,75417,37191,5.9,9.8,-,**,26.5,26.1,-,**,75,40,50650,6663,34.7,24.5,9500,6588,28.0,22.1,8875,2841,6.7,10.8,-,**,65.3,24.5,51350,4333,57.3,26.1,51050,1180,8.0,13.0,-,**,50.3,(X),(X),(X),45.6,(X),(X),(X),54.7,(X),(X),(X)
8600000US12745,12745,ZCTA5 12745,75,38,67125,14038,100.0,31.7,67125,14038,0.0,31.7,-,**,0.0,31.7,-,**,0.0,31.7,-,**,0.0,31.7,-,**,0.0,31.7,-,**,0.0,31.7,-,**,0.0,31.7,-,**,100.0,31.7,67125,14038,0.0,31.7,-,**,48.0,37.3,73548,606,28.0,28.3,-,**,24.0,21.7,51500,13950,44,23,50500,13253,11.4,24.1,-,**,88.6,24.1,47125,9962,77.3,30.4,57857,13961,22.7,30.4,-,**,0.0,43.0,-,**,31,40,-,**,77.4,47.7,-,**,77.4,47.7,-,**,0.0,51.2,-,**,22.6,47.7,-,**,22.6,47.7,-,**,0.0,51.2,-,**,45.3,(X),(X),(X),22.7,(X),(X),(X),77.4,(X),(X),(X)
8600000US12746,12746,ZCTA5 12746,384,78,87292,9047,100.0,7.5,87292,9047,0.0,7.5,-,**,0.0,7.5,-,**,0.0,7.5,-,**,0.0,7.5,-,**,0.0,7.5,-,**,0.0,7.5,-,**,5.5,8.5,-,**,94.5,8.5,88144,4319,0.0,7.5,-,**,45.6,15.4,89267,28692,35.2,14.6,86198,47392,19.3,9.6,62500,32100,310,76,88125,32091,43.5,19.5,90795,61622,56.5,19.5,78482,35671,93.9,7.5,87813,35531,0.0,9.2,-,**,6.1,7.5,-,**,74,56,86979,2501,39.2,39.1,-,**,0.0,32.0,-,**,39.2,39.1,-,**,60.8,39.1,86302,51908,45.9,42.0,-,**,14.9,24.6,-,**,61.7,(X),(X),(X),58.7,(X),(X),(X),74.3,(X),(X),(X)
