Id,Id2,Geography,Total; Estimate; Households,Total; Margin of Error; Households,Median income (dollars); Estimate; Households,Median income (dollars); Margin of Error; Households,Total; Estimate; Households - One race-- - White,Total; Margin of Error; Households - One race-- - White,Median income (dollars); Estimate; Households - One race-- - White,Median income (dollars); Margin of Error; Households - One race-- - White,Total; Estimate; Households - One race-- - Black or African American,Total; Margin of Error; Households - One race-- - Black or African American,Median income (dollars); Estimate; Households - One race-- - Black or African American,Median income (dollars); Margin of Error; Households - One race-- - Black or African American,Total; Estimate; Households - One race-- - American Indian and Alaska Native,Total; Margin of Error; Households - One race-- - American Indian and Alaska Native,Median income (dollars); Estimate; Households - One race-- - American Indian and Alaska Native,Median income (dollars); Margin of Error; Households - One race-- - American Indian and Alaska Native,Total; Estimate; Households - One race-- - Asian,Total; Margin of Error; Households - One race-- - Asian,Median income (dollars); Estimate; Households - One race-- - Asian,Median income (dollars); Margin of Error; Households - One race-- - Asian,Total; Estimate; Households - One race-- - Native Hawaiian and Other Pacific Islander,Total; Margin of Error; Households - One race-- - Native Hawaiian and Other Pacific Islander,Median income (dollars); Estimate; Households - One race-- - Native Hawaiian and Other Pacific Islander,Median income (dollars); Margin of Error; Households - One race-- - Native Hawaiian and Other Pacific Islander,Total; Estimate; Households - One race-- - Some other race,Total; Margin of Error; Households - One race-- - Some other race,Median income (dollars); Estimate; Households - One race-- - Some other race,Median income (dollars); Margin of Error; Households - One race-- - Some other race,Total; Estimate; Households - Two or more races,Total; Margin of Error; Households - Two or more races,Median income (dollars); Estimate; Households - Two or more races,Median income (dollars); Margin of Error; Households - Two or more races,Total; Estimate; Hispanic or Latino origin (of any race),Total; Margin of Error; Hispanic or Latino origin (of any race),Median income (dollars); Estimate; Hispanic or Latino origin (of any race),Median income (dollars); Margin of Error; Hispanic or Latino origin (of any race),"Total; Estimate; White alone, not Hispanic or Latino","Total; Margin of Error; White alone, not Hispanic or Latino","Median income (dollars); Estimate; White alone, not Hispanic or Latino","Median income (dollars); Margin of Error; White alone, not Hispanic or Latino",Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Total; Estimate; FAMILIES - Families,Total; Margin of Error; FAMILIES - Families,Median income (dollars); Estimate; FAMILIES - Families,Median income (dollars); Margin of Error; FAMILIES - Families,Total; Estimate; FAMILIES - Families - With own children of householder under 18 years,Total; Margin of Error; FAMILIES - Families - With own children of householder under 18 years,Median income (dollars); Estimate; FAMILIES - Families - With own children of householder under 18 years,Median income (dollars); Margin of Error; FAMILIES - Families - With own children of householder under 18 years,Total; Estimate; FAMILIES - Families - With no own children of householder under 18 years,Total; Margin of Error; FAMILIES - Families - With no own children of householder under 18 years,Median income (dollars); Estimate; FAMILIES - Families - With no own children of householder under 18 years,Median income (dollars); Margin of Error; FAMILIES - Families - With no own children of householder under 18 years,Total; Estimate; FAMILIES - Families - Married-couple families,Total; Margin of Error; FAMILIES - Families - Married-couple families,Median income (dollars); Estimate; FAMILIES - Families - Married-couple families,Median income (dollars); Margin of Error; FAMILIES - Families - Married-couple families,"Total; Estimate; FAMILIES - Families - Female householder, no husband present","Total; Margin of Error; FAMILIES - Families - Female householder, no husband present","Median income (dollars); Estimate; FAMILIES - Families - Female householder, no husband present","Median income (dollars); Margin of Error; FAMILIES - Families - Female householder, no husband present","Total; Estimate; FAMILIES - Families - Male householder, no wife present","Total; Margin of Error; FAMILIES - Families - Male householder, no wife present","Median income (dollars); Estimate; FAMILIES - Families - Male householder, no wife present","Median income (dollars); Margin of Error; FAMILIES - Families - Male householder, no wife present",Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Total; Estimate; PERCENT IMPUTED - Household income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Median income (dollars); Estimate; PERCENT IMPUTED - Household income in the past 12 months,Median income (dollars); Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Total; Estimate; PERCENT IMPUTED - Family income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Median income (dollars); Estimate; PERCENT IMPUTED - Family income in the past 12 months,Median income (dollars); Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Total; Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months,Median income (dollars); Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,Median income (dollars); Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months
8600000US10303,10303,ZCTA5 10303,8029,302,52553,5498,38.1,3.4,57193,5698,42.4,2.9,43125,8772,0.3,0.3,(X),(X),7.2,1.2,73981,19342,0.0,0.4,-,**,9.9,2.5,39476,20130,2.1,0.9,78194,73594,29.6,2.7,52523,12913,21.4,2.4,57813,6253,4.1,1.7,(X),(X),35.0,3.3,(X),(X),43.8,3.9,(X),(X),17.0,2.6,(X),(X),6314,334,60313,5704,55.6,4.1,51250,16553,44.4,4.1,66277,4562,56.2,4.2,81761,8642,35.1,3.8,32131,7144,8.7,2.1,44038,30683,1715,230,24025,3065,62.6,6.9,(X),(X),58.3,6.7,(X),(X),4.3,2.8,(X),(X),37.4,6.9,(X),(X),31.3,6.3,(X),(X),6.1,3.7,(X),(X),56.9,(X),(X),(X),58.0,(X),(X),(X),51.2,(X),(X),(X)
8600000US10304,10304,ZCTA5 10304,14564,397,54106,3554,54.6,2.8,64977,10892,26.2,2.4,40813,7080,0.5,0.4,-,**,8.2,1.4,72985,27002,0.0,0.2,-,**,7.2,2.0,31602,17236,3.3,1.3,30563,8961,24.9,2.4,41849,11826,39.4,1.9,79079,16173,2.9,1.4,25750,21218,35.2,3.1,54315,8164,41.6,2.9,65647,12993,20.3,2.2,43438,5741,10505,477,64113,9479,49.5,3.9,55762,9334,50.5,3.9,74691,9576,60.5,3.9,99505,8010,33.4,3.5,32708,8316,6.1,2.3,68333,18702,4059,414,32750,7948,51.9,6.3,(X),(X),45.9,6.0,(X),(X),6.0,2.7,(X),(X),48.1,6.3,(X),(X),39.0,6.4,(X),(X),9.1,3.1,(X),(X),42.1,(X),(X),(X),42.3,(X),(X),(X),40.7,(X),(X),(X)
8600000US10305,10305,ZCTA5 10305,14931,324,72782,4419,80.7,2.0,74600,3649,4.6,1.2,41125,25909,0.8,0.6,(X),(X),9.8,1.1,72794,19632,0.0,0.2,-,**,2.7,1.1,(X),(X),1.4,0.6,63672,44277,13.7,1.8,60539,16639,71.5,2.0,75063,4019,0.8,0.4,32096,17243,33.8,2.5,82814,3841,43.0,2.0,73958,3907,22.3,1.5,39230,5689,10514,438,82759,5270,43.6,3.0,81739,7430,56.4,3.0,83924,6773,74.5,3.2,88728,6351,17.1,2.8,51607,13688,8.4,2.0,77688,25327,4417,348,34332,5881,53.0,5.1,26033,3470,49.4,5.1,25090,5370,3.6,1.8,77069,23296,47.0,5.1,52112,12696,37.6,4.5,42328,6662,9.4,2.9,82399,26205,38.5,(X),(X),(X),39.2,(X),(X),(X),35.1,(X),(X),(X)
8600000US10306,10306,ZCTA5 10306,20215,383,79686,3678,90.3,1.5,80924,2382,2.5,0.9,(X),(X),0.1,0.1,-,**,4.8,1.0,67484,42053,0.0,0.1,-,**,1.1,0.6,56516,31910,1.1,0.5,(X),(X),11.6,1.4,58614,14571,80.5,1.8,82707,3862,1.0,0.6,16536,7043,28.6,2.0,93083,7888,43.7,1.8,98949,6599,26.7,1.4,39262,4789,14426,556,99306,5353,41.2,2.9,101750,9109,58.8,2.9,96629,8380,78.9,2.0,111485,4845,15.1,1.9,42402,8408,6.0,1.6,79792,25521,5789,525,33791,6061,58.4,4.2,(X),(X),53.4,4.2,(X),(X),5.0,2.4,(X),(X),41.6,4.2,(X),(X),34.8,4.4,(X),(X),6.7,2.4,(X),(X),45.0,(X),(X),(X),47.7,(X),(X),(X),37.8,(X),(X),(X)
8600000US10307,10307,ZCTA5 10307,5110,174,76857,5974,95.3,1.9,77237,8065,0.5,0.8,-,**,0.2,0.4,-,**,2.7,1.3,104038,65772,0.0,0.6,-,**,1.1,1.4,70833,59393,0.2,0.3,-,**,6.2,3.2,71178,25345,90.2,3.4,77230,7243,0.6,0.4,(X),(X),29.7,3.8,(X),(X),48.0,3.7,(X),(X),21.6,3.1,(X),(X),3880,273,90494,8845,47.6,5.2,107368,21064,52.4,5.2,83724,10432,82.4,4.3,(X),(X),12.8,3.4,(X),(X),4.8,2.5,(X),(X),1230,250,38942,19732,58.9,11.9,(X),(X),52.0,11.3,(X),(X),6.8,5.2,(X),(X),41.1,11.9,(X),(X),34.8,11.7,(X),(X),6.3,4.5,(X),(X),45.6,(X),(X),(X),44.2,(X),(X),(X),49.8,(X),(X),(X)
8600000US10308,10308,ZCTA5 10308,10675,305,87174,6158,95.7,1.4,89038,6164,0.0,0.3,-,**,0.4,0.4,-,**,2.9,1.1,54464,38499,0.2,0.3,-,**,0.6,0.5,(X),(X),0.2,0.3,-,**,8.5,2.0,96250,33812,88.3,2.3,87524,7501,0.4,0.3,(X),(X),25.7,2.8,(X),(X),46.8,3.1,(X),(X),27.2,2.8,(X),(X),8118,327,96361,3393,37.0,3.1,100938,6092,63.0,3.1,93424,6666,79.2,3.1,102095,4982,15.7,2.8,75329,9795,5.1,1.7,85221,15608,2557,292,37170,10746,67.8,5.9,(X),(X),62.3,6.1,(X),(X),5.5,3.4,(X),(X),32.2,5.9,(X),(X),24.3,5.0,(X),(X),7.9,3.6,(X),(X),44.3,(X),(X),(X),43.6,(X),(X),(X),44.3,(X),(X),(X)
8600000US10309,10309,ZCTA5 10309,11052,301,87509,5693,93.5,1.4,88067,4750,1.3,0.8,64821,31022,0.0,0.3,-,**,4.1,1.1,103906,31937,0.0,0.3,-,**,0.7,0.9,-,**,0.5,0.4,54423,32406,7.8,2.2,76974,11562,86.9,2.3,88572,4180,0.0,0.3,-,**,34.6,3.5,89545,15768,48.2,3.2,96771,12349,17.2,2.4,35000,10669,8844,372,96707,10837,47.9,3.8,91479,12122,52.1,3.8,101186,10770,79.5,3.6,107640,7488,14.2,2.7,50800,8413,6.3,2.6,90524,21370,2208,338,53760,7203,54.8,9.2,38688,13107,51.4,9.0,34512,10192,3.3,2.8,220847,88388,45.2,9.2,77895,24174,40.9,9.5,70893,23490,4.3,3.0,124000,73208,44.8,(X),(X),(X),46.7,(X),(X),(X),35.9,(X),(X),(X)
8600000US10310,10310,ZCTA5 10310,8304,250,68080,7132,64.5,3.1,75194,9382,21.8,2.6,58347,16462,0.0,0.4,-,**,5.1,1.3,71462,7458,0.0,0.4,-,**,6.3,1.8,26796,6372,2.3,1.0,82011,33321,26.1,2.3,37706,10332,47.2,2.9,85469,10327,1.8,1.0,16429,7949,33.0,2.8,76129,13826,45.6,2.8,75212,7357,19.6,2.2,41379,7819,6185,301,80576,7332,52.6,3.4,76582,15535,47.4,3.4,82077,6803,65.3,3.7,105956,9137,25.8,3.3,37984,9416,8.9,2.4,56964,45943,2119,249,30446,9318,57.0,5.5,(X),(X),50.5,5.6,(X),(X),6.5,3.1,(X),(X),43.0,5.5,(X),(X),37.6,5.4,(X),(X),5.4,3.1,(X),(X),42.7,(X),(X),(X),46.6,(X),(X),(X),29.5,(X),(X),(X)
8600000US10311,10311,ZCTA5 10311,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),-,(X),(X),(X),-,(X),(X),(X)
8600000US10312,10312,ZCTA5 10312,21530,377,84584,3469,92.3,1.1,85818,4605,1.1,0.6,53725,12561,0.1,0.1,-,**,5.3,0.7,71000,30735,0.1,0.1,-,**,0.8,0.5,61875,21037,0.4,0.3,(X),(X),8.2,1.1,79261,17026,84.9,1.4,85832,4540,1.0,0.5,36208,36048,27.7,1.4,99135,8821,44.2,1.9,98052,4773,27.1,1.5,57632,4697,17377,490,95960,3696,40.5,2.0,100349,8914,59.5,2.0,90665,8404,81.0,2.2,(X),(X),14.4,1.9,(X),(X),4.5,1.1,(X),(X),4153,418,42896,7959,57.0,5.0,(X),(X),51.7,5.2,(X),(X),5.3,2.1,(X),(X),43.0,5.0,(X),(X),36.8,5.0,(X),(X),6.1,2.4,(X),(X),44.1,(X),(X),(X),44.6,(X),(X),(X),38.9,(X),(X),(X)
8600000US10314,10314,ZCTA5 10314,31294,548,77331,3347,80.1,1.3,79665,3093,4.6,0.7,50417,15223,0.1,0.1,-,**,11.9,1.0,67365,7021,0.0,0.1,-,**,2.4,0.7,80882,31678,1.0,0.4,84342,24920,11.9,1.3,78819,11903,70.9,1.5,79459,2750,0.8,0.5,41985,29076,28.7,1.7,86257,6924,44.7,1.7,89447,5022,25.8,1.3,53847,6312,23649,597,90638,3474,40.2,1.8,93691,6386,59.8,1.8,88450,4927,77.1,1.9,100950,3706,15.7,1.8,55961,7839,7.2,1.3,60600,13624,7645,493,37404,3783,65.0,4.1,(X),(X),58.4,4.2,(X),(X),6.6,2.1,(X),(X),35.0,4.1,(X),(X),30.6,4.0,(X),(X),4.5,1.5,(X),(X),46.2,(X),(X),(X),47.1,(X),(X),(X),42.0,(X),(X),(X)
8600000US10451,10451,ZCTA5 10451,18140,405,26048,2140,13.1,1.6,23806,4051,43.7,2.4,32333,3492,1.0,0.5,(X),(X),1.4,0.5,30682,8600,0.0,0.2,-,**,37.9,2.5,19562,2915,2.9,0.8,37155,16454,55.3,2.2,20605,2552,2.3,0.6,37283,11740,2.5,0.8,25974,6715,34.0,2.3,32596,2330,41.0,2.8,28757,4873,22.5,2.0,14567,2407,10622,564,29579,3186,51.0,3.9,25562,3602,49.0,3.9,34545,3390,28.3,3.0,51192,7394,61.1,3.5,21449,2914,10.6,2.1,34849,10210,7518,463,18014,2477,56.2,4.4,(X),(X),51.6,4.5,(X),(X),4.6,1.7,(X),(X),43.8,4.4,(X),(X),39.3,4.5,(X),(X),4.5,1.7,(X),(X),30.6,(X),(X),(X),33.2,(X),(X),(X),25.6,(X),(X),(X)
8600000US10452,10452,ZCTA5 10452,25432,368,24790,1337,12.0,1.3,18485,2212,35.9,1.9,29144,2679,0.4,0.3,24688,17134,1.0,0.4,18542,9133,0.1,0.1,-,**,46.5,2.1,24035,1843,4.0,0.8,24194,9757,65.1,1.9,22252,1454,1.0,0.4,26705,11076,2.4,0.7,25185,2976,41.1,1.9,27994,2123,43.0,2.0,25466,1714,13.5,1.3,14760,1483,17176,533,26722,1269,59.8,2.7,25103,2015,40.2,2.7,28767,2060,31.5,2.7,41667,4796,56.3,2.6,19792,2058,12.2,1.9,32567,5517,8256,515,17058,1729,49.4,3.7,(X),(X),43.8,4.0,(X),(X),5.6,1.9,(X),(X),50.6,3.7,(X),(X),43.0,4.0,(X),(X),7.7,2.4,(X),(X),35.5,(X),(X),(X),37.0,(X),(X),(X),29.7,(X),(X),(X)
8600000US10453,10453,ZCTA5 10453,26802,409,23095,1605,10.2,1.1,18774,1536,35.1,1.8,27287,1904,1.0,0.5,11709,6069,1.1,0.4,34276,28412,0.1,0.1,-,**,49.5,2.0,21577,1718,3.0,0.6,22991,7428,66.1,1.7,21294,1661,0.6,0.2,40450,14462,2.7,0.7,21277,6258,39.4,1.8,26411,2112,44.6,2.1,23161,2311,13.3,1.2,15739,1905,18161,574,25779,1614,53.8,2.1,20247,1681,46.2,2.1,32919,2117,31.0,2.5,37696,4405,58.3,2.5,19394,1598,10.7,1.4,32445,1570,8641,502,14437,1649,55.9,3.3,11885,992,51.3,2.9,11156,932,4.6,1.5,39821,37392,44.1,3.3,17543,2196,36.2,3.3,15177,1906,7.9,2.0,51976,16493,34.8,(X),(X),(X),36.8,(X),(X),(X),26.6,(X),(X),(X)
8600000US10454,10454,ZCTA5 10454,12790,247,20210,1930,21.0,2.2,19719,3526,29.7,2.5,17739,3411,1.2,0.6,23772,6753,0.5,0.4,22738,10635,0.0,0.2,-,**,45.4,3.3,21192,2965,2.3,0.8,22383,14545,72.4,2.2,19779,1904,2.0,0.4,71250,28677,3.4,1.1,20710,5430,40.4,2.3,26096,4540,36.9,2.5,21898,3176,19.2,1.7,13746,1248,8789,370,23428,1269,61.4,3.0,21194,2921,38.6,3.0,27192,4285,28.7,3.5,36454,4244,58.8,3.3,17713,1969,12.5,2.2,34563,10489,4001,337,13693,1338,46.7,5.7,(X),(X),41.6,4.9,(X),(X),5.2,2.0,(X),(X),53.3,5.7,(X),(X),47.4,5.5,(X),(X),5.8,2.6,(X),(X),27.7,(X),(X),(X),28.2,(X),(X),(X),24.1,(X),(X),(X)
8600000US10455,10455,ZCTA5 10455,14023,329,23253,1598,12.9,2.0,25492,5566,29.5,2.2,22883,2428,0.8,0.7,40466,8114,0.5,0.4,(X),(X),0.3,0.4,-,**,53.9,2.9,22863,2704,2.2,0.7,18608,3412,73.3,2.2,22732,2238,1.0,0.4,66000,57470,2.8,1.1,29375,7341,37.1,2.3,29719,3595,39.8,2.5,24652,3047,20.2,2.1,13681,1505,8995,381,27311,3708,54.1,3.3,22295,3014,45.9,3.3,32464,4595,33.2,3.3,44548,4722,54.6,3.6,19777,2373,12.3,2.5,26232,6856,5028,377,13064,1866,56.7,5.4,(X),(X),50.7,5.4,(X),(X),6.0,2.3,(X),(X),43.3,5.4,(X),(X),38.3,5.2,(X),(X),5.0,2.4,(X),(X),27.6,(X),(X),(X),28.1,(X),(X),(X),25.3,(X),(X),(X)
8600000US10456,10456,ZCTA5 10456,29255,436,23956,1688,9.5,1.1,20280,2137,43.0,1.7,23932,3084,0.9,0.6,41724,22008,0.5,0.3,(X),(X),0.0,0.1,-,**,43.0,2.1,24756,2009,3.1,0.7,23864,15891,56.6,1.8,24010,1805,1.6,0.4,(X),(X),3.4,0.8,28190,4998,38.1,2.0,26503,3327,42.2,2.1,26050,1596,16.3,1.2,15833,1681,20247,561,27331,1546,55.4,2.9,22873,2351,44.6,2.9,32878,3383,30.7,2.3,45307,3589,57.2,2.4,21010,1532,12.1,1.7,27500,3347,9008,570,13856,1554,54.2,4.0,(X),(X),50.6,4.1,(X),(X),3.6,1.3,(X),(X),45.8,4.0,(X),(X),39.6,4.0,(X),(X),6.2,2.0,(X),(X),35.7,(X),(X),(X),37.3,(X),(X),(X),28.7,(X),(X),(X)
8600000US10457,10457,ZCTA5 10457,23749,422,24750,1471,12.2,1.1,21101,3445,37.5,2.0,27896,1708,0.3,0.2,26908,15186,1.3,0.5,67292,17479,0.2,0.1,28362,11997,45.9,2.1,22920,1634,2.6,0.6,25125,8902,63.0,1.8,22578,1479,1.9,0.5,36563,9886,2.6,0.5,23510,6091,39.4,1.9,27148,3031,41.7,1.7,27587,2239,16.3,1.3,16863,1691,15786,522,28510,1776,58.3,2.1,24212,2512,41.7,2.1,35325,3939,34.2,2.3,43068,3359,52.8,2.5,19289,2077,13.0,2.1,33036,6250,7963,499,14598,1709,52.4,3.5,(X),(X),47.6,3.5,(X),(X),4.8,1.3,(X),(X),47.6,3.5,(X),(X),41.8,3.4,(X),(X),5.8,1.8,(X),(X),32.2,(X),(X),(X),33.6,(X),(X),(X),26.6,(X),(X),(X)
8600000US10458,10458,ZCTA5 10458,26349,517,27912,2345,19.5,1.7,27739,3544,24.8,1.5,30255,3664,0.6,0.4,(X),(X),3.4,0.7,27583,9416,0.0,0.1,-,**,48.1,1.9,26828,3054,3.6,0.8,31691,16142,62.8,1.9,26419,2512,10.1,1.1,31750,5537,5.3,0.9,22610,6936,42.3,2.1,30776,2281,38.7,2.1,30237,3582,13.7,1.4,17432,2290,16699,626,30868,1795,56.2,2.6,26364,2320,43.8,2.6,36106,3401,37.3,3.4,44725,5313,50.5,3.3,21351,1793,12.2,2.1,33243,4398,9650,615,20023,1813,50.5,4.3,(X),(X),43.9,4.0,(X),(X),6.6,1.8,(X),(X),49.5,4.3,(X),(X),37.0,4.0,(X),(X),12.5,2.7,(X),(X),34.6,(X),(X),(X),38.0,(X),(X),(X),27.2,(X),(X),(X)
8600000US10459,10459,ZCTA5 10459,15688,318,23761,1626,14.1,1.6,17724,2669,29.2,1.8,32765,2642,0.6,0.4,(X),(X),1.0,0.4,38365,37978,0.1,0.2,-,**,52.3,2.4,21838,1457,2.7,0.8,18194,16184,71.4,1.9,21582,1274,1.2,0.5,8942,2525,3.0,0.8,22621,6189,38.5,2.2,30316,1904,39.8,2.4,24798,3202,18.7,1.4,13434,1662,10768,395,27521,1854,58.4,2.4,26392,1541,41.6,2.4,29848,3897,32.9,2.9,41342,2625,54.8,2.9,21724,1944,12.3,1.9,38162,10873,4920,353,11688,1112,50.3,4.6,9822,619,46.3,4.6,9618,450,4.0,1.7,32961,10360,49.7,4.6,15548,2042,43.3,4.7,13549,2337,6.4,2.2,48750,20355,33.0,(X),(X),(X),33.9,(X),(X),(X),27.1,(X),(X),(X)
8600000US10460,10460,ZCTA5 10460,19776,356,23209,1491,15.0,1.6,25625,3590,30.0,2.0,27133,3216,0.2,0.1,(X),(X),1.3,0.4,42500,20421,0.0,0.2,-,**,51.0,2.1,21613,1692,2.6,0.7,13906,3674,69.5,1.9,22211,1577,2.6,0.6,22679,18379,3.9,1.0,26775,5751,35.8,2.2,25796,2971,42.9,2.2,25857,2273,17.4,1.4,15420,2933,13873,499,25298,1665,52.0,2.7,21595,2705,48.0,2.7,30484,3053,29.8,2.4,39433,5326,57.3,2.7,18592,1503,12.9,2.1,30481,11334,5903,457,14290,1123,54.9,4.0,(X),(X),49.1,3.9,(X),(X),5.9,1.8,(X),(X),45.1,4.0,(X),(X),38.1,3.7,(X),(X),6.9,2.4,(X),(X),37.8,(X),(X),(X),39.0,(X),(X),(X),29.4,(X),(X),(X)
8600000US10461,10461,ZCTA5 10461,19086,412,51568,2699,54.1,2.1,49711,3271,8.4,1.3,43950,8834,0.4,0.3,93920,51146,8.0,1.1,64643,12010,0.0,0.2,-,**,27.2,2.3,51284,4371,1.9,0.6,72708,30885,41.8,2.1,51750,4203,42.0,1.9,49325,2601,1.5,0.6,31690,9645,39.7,2.1,59205,5139,35.7,2.2,63015,4421,23.2,1.7,27756,2238,11979,447,62923,4302,46.5,2.8,51886,8065,53.5,2.8,70166,7544,63.3,2.7,80603,7209,26.9,2.9,37466,8017,9.8,2.0,44333,22875,7107,429,33702,3777,56.1,3.7,27587,2636,48.9,3.7,24871,3792,7.2,2.1,56786,22388,43.9,3.7,47698,4374,35.9,4.1,45085,6970,8.1,2.4,84375,26562,50.1,(X),(X),(X),53.7,(X),(X),(X),42.1,(X),(X),(X)
8600000US10462,10462,ZCTA5 10462,29345,479,45760,2075,26.0,1.5,44109,4486,30.8,1.7,57492,4732,0.7,0.3,39067,5199,8.6,0.8,41836,5921,0.0,0.1,-,**,30.1,1.8,39084,4869,3.9,0.8,45735,17325,46.1,1.8,40920,2344,14.3,1.1,43561,6374,3.0,0.6,41780,12169,39.0,1.9,47325,4451,40.7,1.8,50674,3620,17.3,1.3,28694,3371,17816,634,51470,2624,50.1,2.4,42031,2512,49.9,2.4,61739,4527,51.2,2.3,66029,3048,36.3,2.1,36469,2962,12.5,1.8,50166,3223,11529,603,34591,2937,56.0,3.2,(X),(X),49.0,3.2,(X),(X),7.0,1.7,(X),(X),44.0,3.2,(X),(X),38.2,3.2,(X),(X),5.8,1.4,(X),(X),43.1,(X),(X),(X),46.1,(X),(X),(X),36.7,(X),(X),(X)
