Id,Id2,Geography,Estimate; Per capita income in the past 12 months (in 2016 inflation-adjusted dollars),Margin of Error; Per capita income in the past 12 months (in 2016 inflation-adjusted dollars)
8600000US13102,13102,ZCTA5 13102,18150,4362
8600000US13103,13103,ZCTA5 13103,20419,14684
8600000US13104,13104,ZCTA5 13104,50029,3108
8600000US13108,13108,ZCTA5 13108,37166,3700
8600000US13110,13110,ZCTA5 13110,35289,3066
8600000US13111,13111,ZCTA5 13111,20716,2719
8600000US13112,13112,ZCTA5 13112,24573,4655
8600000US13113,13113,ZCTA5 13113,23814,7643
8600000US13114,13114,ZCTA5 13114,25032,2115
8600000US13115,13115,ZCTA5 13115,37350,15727
8600000US13116,13116,ZCTA5 13116,28057,4270
8600000US13117,13117,ZCTA5 13117,20576,6273
8600000US13118,13118,ZCTA5 13118,23332,1526
8600000US13120,13120,ZCTA5 13120,28447,5361
8600000US13122,13122,ZCTA5 13122,21338,6022
8600000US13123,13123,ZCTA5 13123,17015,13037
8600000US13124,13124,ZCTA5 13124,31163,8753
8600000US13126,13126,ZCTA5 13126,24529,1030
8600000US13131,13131,ZCTA5 13131,25505,4935
8600000US13132,13132,ZCTA5 13132,30553,4110
8600000US13134,13134,ZCTA5 13134,21038,7073
8600000US13135,13135,ZCTA5 13135,26328,3587
8600000US13136,13136,ZCTA5 13136,22290,3416
8600000US13138,13138,ZCTA5 13138,-,**
8600000US13140,13140,ZCTA5 13140,23443,1415
8600000US13141,13141,ZCTA5 13141,22357,5270
8600000US13142,13142,ZCTA5 13142,23805,1707
8600000US13143,13143,ZCTA5 13143,20445,1704
8600000US13144,13144,ZCTA5 13144,17642,2805
8600000US13145,13145,ZCTA5 13145,24329,2515
8600000US13146,13146,ZCTA5 13146,22937,2356
8600000US13147,13147,ZCTA5 13147,33950,7916
8600000US13148,13148,ZCTA5 13148,27428,2088
8600000US13152,13152,ZCTA5 13152,55964,5694
8600000US13153,13153,ZCTA5 13153,31467,7798
8600000US13155,13155,ZCTA5 13155,24729,3595
8600000US13156,13156,ZCTA5 13156,26027,3318
8600000US13157,13157,ZCTA5 13157,23483,3726
8600000US13158,13158,ZCTA5 13158,24764,2274
8600000US13159,13159,ZCTA5 13159,32913,2285
8600000US13160,13160,ZCTA5 13160,27853,2589
8600000US13162,13162,ZCTA5 13162,64999,69069
8600000US13163,13163,ZCTA5 13163,21924,5965
8600000US13164,13164,ZCTA5 13164,29073,3678
8600000US13165,13165,ZCTA5 13165,25601,1402
8600000US13166,13166,ZCTA5 13166,27552,2104
8600000US13167,13167,ZCTA5 13167,24706,3448
8600000US13202,13202,ZCTA5 13202,18258,4085
8600000US13203,13203,ZCTA5 13203,22917,2088
8600000US13204,13204,ZCTA5 13204,18687,1171
8600000US13205,13205,ZCTA5 13205,18213,1139
8600000US13206,13206,ZCTA5 13206,23903,1425
8600000US13207,13207,ZCTA5 13207,24486,1560
8600000US13208,13208,ZCTA5 13208,18463,1273
8600000US13209,13209,ZCTA5 13209,26764,1180
8600000US13210,13210,ZCTA5 13210,17450,1511
8600000US13211,13211,ZCTA5 13211,25226,6422
8600000US13212,13212,ZCTA5 13212,28415,1434
8600000US13214,13214,ZCTA5 13214,30483,2109
8600000US13215,13215,ZCTA5 13215,37903,2077
8600000US13219,13219,ZCTA5 13219,31128,1366
8600000US13224,13224,ZCTA5 13224,32913,2862
8600000US13290,13290,ZCTA5 13290,-,**
8600000US13301,13301,ZCTA5 13301,40553,24694
8600000US13302,13302,ZCTA5 13302,19837,1990
8600000US13303,13303,ZCTA5 13303,33036,3599
8600000US13304,13304,ZCTA5 13304,39556,4564
8600000US13305,13305,ZCTA5 13305,21646,3739
8600000US13308,13308,ZCTA5 13308,25343,2821
8600000US13309,13309,ZCTA5 13309,25468,2207
8600000US13310,13310,ZCTA5 13310,18008,3418
8600000US13312,13312,ZCTA5 13312,31372,6270
8600000US13313,13313,ZCTA5 13313,18340,4341
8600000US13314,13314,ZCTA5 13314,24237,6012
8600000US13315,13315,ZCTA5 13315,22463,2393
8600000US13316,13316,ZCTA5 13316,22652,1412
8600000US13317,13317,ZCTA5 13317,22829,2197
8600000US13318,13318,ZCTA5 13318,25176,3713
8600000US13319,13319,ZCTA5 13319,14699,3663
8600000US13320,13320,ZCTA5 13320,27011,2677
8600000US13321,13321,ZCTA5 13321,20481,4930
8600000US13322,13322,ZCTA5 13322,25444,3219
8600000US13323,13323,ZCTA5 13323,32271,2563
8600000US13324,13324,ZCTA5 13324,21842,2419
8600000US13325,13325,ZCTA5 13325,30654,5952
8600000US13326,13326,ZCTA5 13326,37195,3472
8600000US13327,13327,ZCTA5 13327,21426,1875
8600000US13328,13328,ZCTA5 13328,30274,4150
8600000US13329,13329,ZCTA5 13329,21157,1838
8600000US13331,13331,ZCTA5 13331,41530,9990
8600000US13332,13332,ZCTA5 13332,21216,2554
8600000US13333,13333,ZCTA5 13333,22746,8084
8600000US13334,13334,ZCTA5 13334,28775,12610
8600000US13335,13335,ZCTA5 13335,27560,3875
8600000US13337,13337,ZCTA5 13337,35798,12156
8600000US13338,13338,ZCTA5 13338,27603,2633
8600000US13339,13339,ZCTA5 13339,20994,1608
8600000US13340,13340,ZCTA5 13340,25225,1932
8600000US13341,13341,ZCTA5 13341,45709,12100
8600000US13342,13342,ZCTA5 13342,32827,4627
8600000US13343,13343,ZCTA5 13343,26585,3159
8600000US13345,13345,ZCTA5 13345,29701,7346
8600000US13346,13346,ZCTA5 13346,23988,2820
8600000US13348,13348,ZCTA5 13348,29560,4170
8600000US13350,13350,ZCTA5 13350,23571,1572
8600000US13352,13352,ZCTA5 13352,14779,8836
8600000US13353,13353,ZCTA5 13353,26003,4318
8600000US13354,13354,ZCTA5 13354,31878,3136
8600000US13355,13355,ZCTA5 13355,22759,3131
8600000US13357,13357,ZCTA5 13357,23571,1353
8600000US13360,13360,ZCTA5 13360,22656,5861
8600000US13361,13361,ZCTA5 13361,21990,2765
8600000US13362,13362,ZCTA5 13362,30932,18189
8600000US13363,13363,ZCTA5 13363,27819,4551
8600000US13364,13364,ZCTA5 13364,22891,6448
8600000US13365,13365,ZCTA5 13365,24247,2217
8600000US13367,13367,ZCTA5 13367,27371,2268
8600000US13368,13368,ZCTA5 13368,24407,2349
8600000US13402,13402,ZCTA5 13402,20875,4315
8600000US13403,13403,ZCTA5 13403,28558,4545
8600000US13404,13404,ZCTA5 13404,17505,4063
8600000US13406,13406,ZCTA5 13406,29395,6424
8600000US13407,13407,ZCTA5 13407,24530,2355
8600000US13408,13408,ZCTA5 13408,14876,1571
8600000US13409,13409,ZCTA5 13409,23324,2171
8600000US13410,13410,ZCTA5 13410,25151,4450
8600000US13411,13411,ZCTA5 13411,22173,2172
8600000US13413,13413,ZCTA5 13413,41568,6237
8600000US13415,13415,ZCTA5 13415,24360,10341
8600000US13416,13416,ZCTA5 13416,25517,2057
8600000US13417,13417,ZCTA5 13417,23313,2883
8600000US13418,13418,ZCTA5 13418,23844,5544
8600000US13420,13420,ZCTA5 13420,33542,6921
8600000US13421,13421,ZCTA5 13421,24720,1571
8600000US13424,13424,ZCTA5 13424,24862,2139
8600000US13425,13425,ZCTA5 13425,27412,4731
8600000US13428,13428,ZCTA5 13428,21653,3647
8600000US13431,13431,ZCTA5 13431,25921,2452
8600000US13433,13433,ZCTA5 13433,18443,1508
8600000US13435,13435,ZCTA5 13435,27007,4244
8600000US13436,13436,ZCTA5 13436,40112,6395
8600000US13437,13437,ZCTA5 13437,22417,2976
8600000US13438,13438,ZCTA5 13438,28205,2527
8600000US13439,13439,ZCTA5 13439,25498,2004
8600000US13440,13440,ZCTA5 13440,26576,980
8600000US13441,13441,ZCTA5 13441,14385,15694
8600000US13450,13450,ZCTA5 13450,25265,6610
8600000US13452,13452,ZCTA5 13452,20932,2017
8600000US13454,13454,ZCTA5 13454,17726,2912
8600000US13456,13456,ZCTA5 13456,34832,4837
8600000US13459,13459,ZCTA5 13459,22975,3566
8600000US13460,13460,ZCTA5 13460,23546,2639
8600000US13461,13461,ZCTA5 13461,31658,4655
8600000US13464,13464,ZCTA5 13464,23378,5082
8600000US13468,13468,ZCTA5 13468,20183,5451
8600000US13469,13469,ZCTA5 13469,28328,5047
8600000US13470,13470,ZCTA5 13470,28009,5428
8600000US13471,13471,ZCTA5 13471,21080,2039
8600000US13472,13472,ZCTA5 13472,30536,12952
8600000US13473,13473,ZCTA5 13473,28888,4937
8600000US13475,13475,ZCTA5 13475,28249,18714
8600000US13476,13476,ZCTA5 13476,31036,3189
8600000US13477,13477,ZCTA5 13477,28265,11370
8600000US13478,13478,ZCTA5 13478,25378,3901
8600000US13480,13480,ZCTA5 13480,25131,1866
8600000US13483,13483,ZCTA5 13483,20138,5244
8600000US13484,13484,ZCTA5 13484,23149,6382
8600000US13485,13485,ZCTA5 13485,22113,3614
8600000US13486,13486,ZCTA5 13486,31140,5962
8600000US13488,13488,ZCTA5 13488,26064,9038
8600000US13489,13489,ZCTA5 13489,22343,3515
8600000US13490,13490,ZCTA5 13490,30169,4078
8600000US13491,13491,ZCTA5 13491,25790,1983
8600000US13492,13492,ZCTA5 13492,35513,2584
8600000US13493,13493,ZCTA5 13493,20750,1994
8600000US13494,13494,ZCTA5 13494,31724,8130
8600000US13495,13495,ZCTA5 13495,24531,3084
8600000US13501,13501,ZCTA5 13501,19592,1257
8600000US13502,13502,ZCTA5 13502,21709,1102
8600000US13601,13601,ZCTA5 13601,23995,1183
8600000US13602,13602,ZCTA5 13602,21473,1307
8600000US13603,13603,ZCTA5 13603,17195,2060
8600000US13605,13605,ZCTA5 13605,23459,2025
8600000US13606,13606,ZCTA5 13606,23844,2877
8600000US13607,13607,ZCTA5 13607,29137,3532
8600000US13608,13608,ZCTA5 13608,20400,1719
8600000US13612,13612,ZCTA5 13612,26288,2520
8600000US13613,13613,ZCTA5 13613,21810,3442
8600000US13614,13614,ZCTA5 13614,23305,6198
8600000US13615,13615,ZCTA5 13615,26014,2504
8600000US13616,13616,ZCTA5 13616,20267,3542
8600000US13617,13617,ZCTA5 13617,21931,2274
8600000US13618,13618,ZCTA5 13618,29339,3073
8600000US13619,13619,ZCTA5 13619,23347,1541
8600000US13620,13620,ZCTA5 13620,20788,2473
8600000US13621,13621,ZCTA5 13621,22965,6373
8600000US13622,13622,ZCTA5 13622,22395,3307
8600000US13623,13623,ZCTA5 13623,25959,9684
8600000US13624,13624,ZCTA5 13624,25630,1994
8600000US13625,13625,ZCTA5 13625,25755,3132
8600000US13626,13626,ZCTA5 13626,24992,3698
8600000US13628,13628,ZCTA5 13628,23650,5819
8600000US13630,13630,ZCTA5 13630,18930,3483
8600000US13633,13633,ZCTA5 13633,21225,4184
8600000US13634,13634,ZCTA5 13634,23746,2530
8600000US13635,13635,ZCTA5 13635,19373,1980
8600000US13636,13636,ZCTA5 13636,24000,4724
8600000US13637,13637,ZCTA5 13637,24849,2647
8600000US13638,13638,ZCTA5 13638,18899,5582
8600000US13639,13639,ZCTA5 13639,20618,4375
8600000US13640,13640,ZCTA5 13640,45159,12280
8600000US13641,13641,ZCTA5 13641,34153,12559
8600000US13642,13642,ZCTA5 13642,21128,2708
8600000US13643,13643,ZCTA5 13643,-,**
8600000US13646,13646,ZCTA5 13646,22562,2349
8600000US13647,13647,ZCTA5 13647,46038,4532
8600000US13648,13648,ZCTA5 13648,21647,2060
8600000US13650,13650,ZCTA5 13650,41258,12439
8600000US13651,13651,ZCTA5 13651,71655,17951
8600000US13652,13652,ZCTA5 13652,24832,3897
8600000US13654,13654,ZCTA5 13654,16701,3033
8600000US13655,13655,ZCTA5 13655,22627,5143
8600000US13656,13656,ZCTA5 13656,22902,4033
8600000US13658,13658,ZCTA5 13658,32413,7990
8600000US13659,13659,ZCTA5 13659,23723,4101
8600000US13660,13660,ZCTA5 13660,24282,4864
8600000US13661,13661,ZCTA5 13661,28739,2688
8600000US13662,13662,ZCTA5 13662,23998,1734
8600000US13664,13664,ZCTA5 13664,28396,5667
8600000US13665,13665,ZCTA5 13665,27412,5632
8600000US13666,13666,ZCTA5 13666,27158,11762
8600000US13667,13667,ZCTA5 13667,21734,2778
8600000US13668,13668,ZCTA5 13668,26595,2586
8600000US13669,13669,ZCTA5 13669,24789,3005
8600000US13670,13670,ZCTA5 13670,27012,5305
8600000US13672,13672,ZCTA5 13672,23216,4409
8600000US13673,13673,ZCTA5 13673,25773,3807
8600000US13674,13674,ZCTA5 13674,8915,2016
8600000US13675,13675,ZCTA5 13675,26325,5514
8600000US13676,13676,ZCTA5 13676,21591,1995
8600000US13677,13677,ZCTA5 13677,24524,10320
8600000US13678,13678,ZCTA5 13678,24372,10386
8600000US13679,13679,ZCTA5 13679,21331,3343
8600000US13680,13680,ZCTA5 13680,30035,16572
8600000US13681,13681,ZCTA5 13681,19471,2748
8600000US13682,13682,ZCTA5 13682,28605,3174
8600000US13684,13684,ZCTA5 13684,24643,3481
8600000US13685,13685,ZCTA5 13685,31094,3467
8600000US13687,13687,ZCTA5 13687,25401,5613
8600000US13690,13690,ZCTA5 13690,23533,3391
8600000US13691,13691,ZCTA5 13691,34268,6882
8600000US13692,13692,ZCTA5 13692,26744,6506
8600000US13693,13693,ZCTA5 13693,22998,6119
8600000US13694,13694,ZCTA5 13694,34096,4427
8600000US13695,13695,ZCTA5 13695,28887,10518
8600000US13697,13697,ZCTA5 13697,31427,13596
8600000US13730,13730,ZCTA5 13730,25401,2169
8600000US13731,13731,ZCTA5 13731,27994,3724
8600000US13732,13732,ZCTA5 13732,33688,2273
8600000US13733,13733,ZCTA5 13733,25119,2765
8600000US13734,13734,ZCTA5 13734,24176,4404
8600000US13736,13736,ZCTA5 13736,22772,2892
8600000US13739,13739,ZCTA5 13739,30659,4206
8600000US13740,13740,ZCTA5 13740,36261,8915
8600000US13743,13743,ZCTA5 13743,29922,4724
8600000US13744,13744,ZCTA5 13744,28606,3344
8600000US13746,13746,ZCTA5 13746,26384,3014
8600000US13748,13748,ZCTA5 13748,22834,2339
8600000US13750,13750,ZCTA5 13750,25423,8840
8600000US13751,13751,ZCTA5 13751,17683,5454
8600000US13752,13752,ZCTA5 13752,41324,17330
8600000US13753,13753,ZCTA5 13753,22779,2684
8600000US13754,13754,ZCTA5 13754,23829,2040
8600000US13755,13755,ZCTA5 13755,23193,3643
8600000US13756,13756,ZCTA5 13756,25757,7121
8600000US13757,13757,ZCTA5 13757,28482,5798
8600000US13760,13760,ZCTA5 13760,30088,1032
8600000US13774,13774,ZCTA5 13774,14191,2999
8600000US13775,13775,ZCTA5 13775,25863,3009
8600000US13776,13776,ZCTA5 13776,24604,4860
8600000US13777,13777,ZCTA5 13777,25855,4006
8600000US13778,13778,ZCTA5 13778,27237,1785
8600000US13780,13780,ZCTA5 13780,26810,5175
8600000US13782,13782,ZCTA5 13782,24312,4203
8600000US13783,13783,ZCTA5 13783,23188,3180
8600000US13784,13784,ZCTA5 13784,13866,4312
8600000US13786,13786,ZCTA5 13786,23633,4838
8600000US13787,13787,ZCTA5 13787,21533,4031
8600000US13788,13788,ZCTA5 13788,27761,4457
8600000US13790,13790,ZCTA5 13790,23909,1410
8600000US13794,13794,ZCTA5 13794,35390,14881
8600000US13795,13795,ZCTA5 13795,31065,9836
8600000US13796,13796,ZCTA5 13796,27489,3656
8600000US13797,13797,ZCTA5 13797,21642,1735
8600000US13801,13801,ZCTA5 13801,20471,2410
8600000US13802,13802,ZCTA5 13802,23119,6383
8600000US13803,13803,ZCTA5 13803,25590,2440
8600000US13804,13804,ZCTA5 13804,24340,5515
8600000US13806,13806,ZCTA5 13806,27720,6296
8600000US13807,13807,ZCTA5 13807,31453,4324
8600000US13808,13808,ZCTA5 13808,29399,4213
8600000US13809,13809,ZCTA5 13809,21758,5104
8600000US13810,13810,ZCTA5 13810,23811,2701
8600000US13811,13811,ZCTA5 13811,34223,7259
8600000US13812,13812,ZCTA5 13812,22747,2754
8600000US13813,13813,ZCTA5 13813,24429,8220
8600000US13815,13815,ZCTA5 13815,23674,1203
8600000US13820,13820,ZCTA5 13820,21396,1303
8600000US13825,13825,ZCTA5 13825,25618,1862
8600000US13827,13827,ZCTA5 13827,30731,2185
8600000US13830,13830,ZCTA5 13830,23053,1541
8600000US13832,13832,ZCTA5 13832,17915,4828
8600000US13833,13833,ZCTA5 13833,25284,2332
8600000US13834,13834,ZCTA5 13834,14033,4057
8600000US13835,13835,ZCTA5 13835,26387,4806
8600000US13838,13838,ZCTA5 13838,22047,2553
8600000US13839,13839,ZCTA5 13839,24924,3143
8600000US13841,13841,ZCTA5 13841,21377,5542
8600000US13842,13842,ZCTA5 13842,25178,5281
8600000US13843,13843,ZCTA5 13843,22046,2854
8600000US13844,13844,ZCTA5 13844,18374,2801
8600000US13846,13846,ZCTA5 13846,21509,6252
8600000US13847,13847,ZCTA5 13847,22218,6260
8600000US13849,13849,ZCTA5 13849,26606,2222
8600000US13850,13850,ZCTA5 13850,33508,2121
8600000US13856,13856,ZCTA5 13856,21858,3276
8600000US13859,13859,ZCTA5 13859,27032,8500
8600000US13860,13860,ZCTA5 13860,22701,4131
8600000US13861,13861,ZCTA5 13861,33105,11726
8600000US13862,13862,ZCTA5 13862,25470,1563
8600000US13863,13863,ZCTA5 13863,21055,2731
8600000US13864,13864,ZCTA5 13864,25329,6818
8600000US13865,13865,ZCTA5 13865,27837,3161
8600000US13901,13901,ZCTA5 13901,24303,1365
8600000US13902,13902,ZCTA5 13902,3382,699
8600000US13903,13903,ZCTA5 13903,28123,1697
8600000US13904,13904,ZCTA5 13904,22220,1736
8600000US13905,13905,ZCTA5 13905,22421,1398
8600000US14001,14001,ZCTA5 14001,28659,2105
8600000US14004,14004,ZCTA5 14004,26717,1611
8600000US14005,14005,ZCTA5 14005,25127,1973
8600000US14006,14006,ZCTA5 14006,30148,2264
8600000US14008,14008,ZCTA5 14008,25216,3838
8600000US14009,14009,ZCTA5 14009,23574,1741
8600000US14011,14011,ZCTA5 14011,18106,1297
8600000US14012,14012,ZCTA5 14012,24289,3354
8600000US14013,14013,ZCTA5 14013,22889,2526
8600000US14020,14020,ZCTA5 14020,26057,1333
8600000US14024,14024,ZCTA5 14024,24515,2284
8600000US14025,14025,ZCTA5 14025,31939,4356
8600000US14026,14026,ZCTA5 14026,50675,16096
8600000US14028,14028,ZCTA5 14028,29080,5863
8600000US14030,14030,ZCTA5 14030,25531,3320
8600000US14031,14031,ZCTA5 14031,44631,5441
8600000US14032,14032,ZCTA5 14032,43153,4811
8600000US14033,14033,ZCTA5 14033,41817,8364
8600000US14034,14034,ZCTA5 14034,19313,2852
8600000US14035,14035,ZCTA5 14035,38150,43788
8600000US14036,14036,ZCTA5 14036,28536,2758
8600000US14037,14037,ZCTA5 14037,29440,3997
8600000US14039,14039,ZCTA5 14039,25881,6655
8600000US14040,14040,ZCTA5 14040,28442,4598
8600000US14041,14041,ZCTA5 14041,24143,4612
8600000US14042,14042,ZCTA5 14042,19569,1351
8600000US14043,14043,ZCTA5 14043,29613,1370
8600000US14047,14047,ZCTA5 14047,27584,2237
8600000US14048,14048,ZCTA5 14048,21274,1280
8600000US14051,14051,ZCTA5 14051,49352,2103
8600000US14052,14052,ZCTA5 14052,37427,2979
8600000US14054,14054,ZCTA5 14054,28602,3754
8600000US14055,14055,ZCTA5 14055,28300,3135
8600000US14057,14057,ZCTA5 14057,30590,1743
8600000US14058,14058,ZCTA5 14058,27009,2163
8600000US14059,14059,ZCTA5 14059,37287,3315
8600000US14060,14060,ZCTA5 14060,27948,5612
8600000US14061,14061,ZCTA5 14061,25408,4469
8600000US14062,14062,ZCTA5 14062,25018,2135
8600000US14063,14063,ZCTA5 14063,24098,2169
8600000US14065,14065,ZCTA5 14065,20031,1870
8600000US14066,14066,ZCTA5 14066,25769,2284
8600000US14067,14067,ZCTA5 14067,24967,2129
8600000US14068,14068,ZCTA5 14068,39425,4003
8600000US14069,14069,ZCTA5 14069,25950,5915
8600000US14070,14070,ZCTA5 14070,19952,3419
8600000US14072,14072,ZCTA5 14072,35604,2386
8600000US14075,14075,ZCTA5 14075,34512,1545
8600000US14080,14080,ZCTA5 14080,31314,3436
8600000US14081,14081,ZCTA5 14081,27039,2796
8600000US14082,14082,ZCTA5 14082,30888,6573
8600000US14085,14085,ZCTA5 14085,34965,3208
8600000US14086,14086,ZCTA5 14086,34258,1213
8600000US14091,14091,ZCTA5 14091,26305,4402
8600000US14092,14092,ZCTA5 14092,35109,2406
8600000US14094,14094,ZCTA5 14094,28157,1050
8600000US14098,14098,ZCTA5 14098,24769,2126
8600000US14101,14101,ZCTA5 14101,21342,2242
8600000US14102,14102,ZCTA5 14102,30357,5678
8600000US14103,14103,ZCTA5 14103,23241,1391
8600000US14105,14105,ZCTA5 14105,27858,2176
8600000US14108,14108,ZCTA5 14108,27464,4637
8600000US14109,14109,ZCTA5 14109,4118,620
8600000US14111,14111,ZCTA5 14111,24880,2722
8600000US14112,14112,ZCTA5 14112,-,**
8600000US14113,14113,ZCTA5 14113,28352,7593
8600000US14120,14120,ZCTA5 14120,31368,1582
8600000US14125,14125,ZCTA5 14125,25276,2344
8600000US14126,14126,ZCTA5 14126,29424,9873
8600000US14127,14127,ZCTA5 14127,45340,2530
8600000US14129,14129,ZCTA5 14129,22305,2848
8600000US14130,14130,ZCTA5 14130,28184,7029
8600000US14131,14131,ZCTA5 14131,31414,3228
8600000US14132,14132,ZCTA5 14132,28175,1977
8600000US14134,14134,ZCTA5 14134,24802,9831
8600000US14135,14135,ZCTA5 14135,22096,5475
8600000US14136,14136,ZCTA5 14136,23785,1693
8600000US14138,14138,ZCTA5 14138,21169,2697
8600000US14139,14139,ZCTA5 14139,34644,5945
8600000US14141,14141,ZCTA5 14141,28651,2342
8600000US14143,14143,ZCTA5 14143,25877,3375
8600000US14145,14145,ZCTA5 14145,25488,2829
8600000US14150,14150,ZCTA5 14150,28970,934
8600000US14167,14167,ZCTA5 14167,28429,3249
8600000US14168,14168,ZCTA5 14168,14656,17486
8600000US14169,14169,ZCTA5 14169,18661,9044
8600000US14170,14170,ZCTA5 14170,45590,24808
8600000US14171,14171,ZCTA5 14171,24592,2725
8600000US14172,14172,ZCTA5 14172,36090,9296
8600000US14173,14173,ZCTA5 14173,24380,8509
8600000US14174,14174,ZCTA5 14174,35945,3383
8600000US14201,14201,ZCTA5 14201,20718,1941
8600000US14202,14202,ZCTA5 14202,47179,9487
8600000US14203,14203,ZCTA5 14203,29214,4112
8600000US14204,14204,ZCTA5 14204,18097,2530
8600000US14206,14206,ZCTA5 14206,20401,1019
8600000US14207,14207,ZCTA5 14207,15993,1530
8600000US14208,14208,ZCTA5 14208,15047,1243
8600000US14209,14209,ZCTA5 14209,28641,3285
8600000US14210,14210,ZCTA5 14210,20195,1589
8600000US14211,14211,ZCTA5 14211,14775,1258
8600000US14212,14212,ZCTA5 14212,15351,1237
8600000US14213,14213,ZCTA5 14213,15877,1321
8600000US14214,14214,ZCTA5 14214,24741,2170
8600000US14215,14215,ZCTA5 14215,18685,810
8600000US14216,14216,ZCTA5 14216,33620,2394
8600000US14217,14217,ZCTA5 14217,30245,1272
8600000US14218,14218,ZCTA5 14218,20948,1372
8600000US14219,14219,ZCTA5 14219,26140,1451
8600000US14220,14220,ZCTA5 14220,25222,1317
8600000US14221,14221,ZCTA5 14221,45440,3012
8600000US14222,14222,ZCTA5 14222,37169,3517
8600000US14223,14223,ZCTA5 14223,30832,1679
8600000US14224,14224,ZCTA5 14224,30918,987
8600000US14225,14225,ZCTA5 14225,25667,943
8600000US14226,14226,ZCTA5 14226,35576,1823
8600000US14227,14227,ZCTA5 14227,28291,1017
8600000US14228,14228,ZCTA5 14228,30894,2183
8600000US14261,14261,ZCTA5 14261,3360,356
8600000US14301,14301,ZCTA5 14301,15962,1317
8600000US14302,14302,ZCTA5 14302,7873,477
8600000US14303,14303,ZCTA5 14303,16950,2282
8600000US14304,14304,ZCTA5 14304,27478,1059
8600000US14305,14305,ZCTA5 14305,19721,1170
8600000US14411,14411,ZCTA5 14411,20079,1731
8600000US14414,14414,ZCTA5 14414,30081,1963
8600000US14415,14415,ZCTA5 14415,26057,8318
8600000US14416,14416,ZCTA5 14416,26103,1899
8600000US14418,14418,ZCTA5 14418,32904,7010
8600000US14420,14420,ZCTA5 14420,24541,1453
8600000US14422,14422,ZCTA5 14422,28610,3066
8600000US14423,14423,ZCTA5 14423,25793,1761
8600000US14424,14424,ZCTA5 14424,32345,1616
8600000US14425,14425,ZCTA5 14425,30966,2763
8600000US14427,14427,ZCTA5 14427,25613,2589
8600000US14428,14428,ZCTA5 14428,35529,5009
8600000US14432,14432,ZCTA5 14432,24799,3728
8600000US14433,14433,ZCTA5 14433,20859,1838
8600000US14435,14435,ZCTA5 14435,33316,3870
8600000US14437,14437,ZCTA5 14437,21841,1929
8600000US14441,14441,ZCTA5 14441,24217,4935
8600000US14445,14445,ZCTA5 14445,27814,2237
8600000US14450,14450,ZCTA5 14450,39419,1510
8600000US14454,14454,ZCTA5 14454,19111,1914
8600000US14456,14456,ZCTA5 14456,24073,1299
8600000US14462,14462,ZCTA5 14462,27457,4385
8600000US14464,14464,ZCTA5 14464,24936,1909
8600000US14466,14466,ZCTA5 14466,29554,4488
8600000US14467,14467,ZCTA5 14467,34140,3374
8600000US14468,14468,ZCTA5 14468,29625,1683
8600000US14469,14469,ZCTA5 14469,30875,3157
8600000US14470,14470,ZCTA5 14470,27150,2586
8600000US14471,14471,ZCTA5 14471,27196,2575
8600000US14472,14472,ZCTA5 14472,48186,7661
8600000US14475,14475,ZCTA5 14475,32199,6764
8600000US14476,14476,ZCTA5 14476,25182,2875
8600000US14477,14477,ZCTA5 14477,27948,5240
8600000US14478,14478,ZCTA5 14478,17330,4091
8600000US14479,14479,ZCTA5 14479,20547,11288
8600000US14480,14480,ZCTA5 14480,11738,8139
8600000US14481,14481,ZCTA5 14481,25480,2602
8600000US14482,14482,ZCTA5 14482,26865,1962
8600000US14485,14485,ZCTA5 14485,25707,1931
8600000US14486,14486,ZCTA5 14486,29957,9429
8600000US14487,14487,ZCTA5 14487,30022,2544
8600000US14489,14489,ZCTA5 14489,22736,1715
8600000US14502,14502,ZCTA5 14502,30985,1918
8600000US14504,14504,ZCTA5 14504,24699,1916
8600000US14505,14505,ZCTA5 14505,28806,2142
8600000US14506,14506,ZCTA5 14506,47558,9599
8600000US14507,14507,ZCTA5 14507,26911,3270
8600000US14510,14510,ZCTA5 14510,19777,2027
8600000US14511,14511,ZCTA5 14511,26706,6569
8600000US14512,14512,ZCTA5 14512,27996,1907
8600000US14513,14513,ZCTA5 14513,22816,2080
8600000US14514,14514,ZCTA5 14514,30401,2808
8600000US14516,14516,ZCTA5 14516,28489,4373
8600000US14517,14517,ZCTA5 14517,21895,2065
8600000US14519,14519,ZCTA5 14519,31502,1983
8600000US14521,14521,ZCTA5 14521,27421,4391
8600000US14522,14522,ZCTA5 14522,26827,1904
8600000US14525,14525,ZCTA5 14525,25890,2269
8600000US14526,14526,ZCTA5 14526,40730,1757
8600000US14527,14527,ZCTA5 14527,26031,1850
8600000US14529,14529,ZCTA5 14529,29328,9589
8600000US14530,14530,ZCTA5 14530,27180,3267
8600000US14532,14532,ZCTA5 14532,27313,3097
8600000US14533,14533,ZCTA5 14533,28581,3729
8600000US14534,14534,ZCTA5 14534,55706,3035
8600000US14536,14536,ZCTA5 14536,24493,3731
8600000US14537,14537,ZCTA5 14537,25132,12643
8600000US14539,14539,ZCTA5 14539,27535,7920
8600000US14541,14541,ZCTA5 14541,17534,1970
8600000US14542,14542,ZCTA5 14542,22807,12018
8600000US14543,14543,ZCTA5 14543,39793,4403
8600000US14544,14544,ZCTA5 14544,25168,3225
8600000US14545,14545,ZCTA5 14545,21901,4841
