Id,Id2,Geography,Estimate; Per capita income in the past 12 months (in 2017 inflation-adjusted dollars),Margin of Error; Per capita income in the past 12 months (in 2017 inflation-adjusted dollars)
8600000US13111,13111,ZCTA5 13111,19709,3003
8600000US13112,13112,ZCTA5 13112,26919,4141
8600000US13113,13113,ZCTA5 13113,24722,8267
8600000US13114,13114,ZCTA5 13114,26370,2543
8600000US13115,13115,ZCTA5 13115,33693,14426
8600000US13116,13116,ZCTA5 13116,28348,3720
8600000US13117,13117,ZCTA5 13117,19982,5936
8600000US13118,13118,ZCTA5 13118,23161,1644
8600000US13120,13120,ZCTA5 13120,29347,5702
8600000US13122,13122,ZCTA5 13122,25746,5406
8600000US13123,13123,ZCTA5 13123,13433,10002
8600000US13124,13124,ZCTA5 13124,25588,11357
8600000US13126,13126,ZCTA5 13126,26169,1088
8600000US13131,13131,ZCTA5 13131,28319,3482
8600000US13132,13132,ZCTA5 13132,29995,3513
8600000US13134,13134,ZCTA5 13134,22621,8150
8600000US13135,13135,ZCTA5 13135,28409,3454
8600000US13136,13136,ZCTA5 13136,23195,4904
8600000US13138,13138,ZCTA5 13138,-,**
8600000US13140,13140,ZCTA5 13140,25477,2001
8600000US13141,13141,ZCTA5 13141,22026,4734
8600000US13142,13142,ZCTA5 13142,24790,2030
8600000US13143,13143,ZCTA5 13143,20797,2236
8600000US13144,13144,ZCTA5 13144,19126,2786
8600000US13145,13145,ZCTA5 13145,26108,3310
8600000US13146,13146,ZCTA5 13146,23111,2180
8600000US13147,13147,ZCTA5 13147,30650,6439
8600000US13148,13148,ZCTA5 13148,29771,2423
8600000US13152,13152,ZCTA5 13152,61162,7050
8600000US13153,13153,ZCTA5 13153,25218,7212
8600000US13155,13155,ZCTA5 13155,27703,3852
8600000US13156,13156,ZCTA5 13156,28924,3269
8600000US13157,13157,ZCTA5 13157,25296,4182
8600000US13158,13158,ZCTA5 13158,26122,2527
8600000US13159,13159,ZCTA5 13159,35331,2515
8600000US13160,13160,ZCTA5 13160,27711,2608
8600000US13162,13162,ZCTA5 13162,85031,122099
8600000US13163,13163,ZCTA5 13163,22672,6113
8600000US13164,13164,ZCTA5 13164,28243,3086
8600000US13165,13165,ZCTA5 13165,26465,1254
8600000US13166,13166,ZCTA5 13166,29311,2997
8600000US13167,13167,ZCTA5 13167,26932,3439
8600000US13202,13202,ZCTA5 13202,16062,3153
8600000US13203,13203,ZCTA5 13203,22800,2115
8600000US13204,13204,ZCTA5 13204,19771,1333
8600000US13205,13205,ZCTA5 13205,19074,1507
8600000US13206,13206,ZCTA5 13206,25453,2324
8600000US13207,13207,ZCTA5 13207,25635,1610
8600000US13208,13208,ZCTA5 13208,18343,1196
8600000US13209,13209,ZCTA5 13209,26682,1085
8600000US13210,13210,ZCTA5 13210,18111,1409
8600000US13211,13211,ZCTA5 13211,23949,4813
8600000US13212,13212,ZCTA5 13212,28602,1676
8600000US13214,13214,ZCTA5 13214,30725,2439
8600000US13215,13215,ZCTA5 13215,40717,2239
8600000US13219,13219,ZCTA5 13219,31771,1659
8600000US13224,13224,ZCTA5 13224,32945,2562
8600000US13290,13290,ZCTA5 13290,-,**
8600000US13301,13301,ZCTA5 13301,33909,20456
8600000US13302,13302,ZCTA5 13302,21889,2084
8600000US13303,13303,ZCTA5 13303,32728,3601
8600000US13304,13304,ZCTA5 13304,35522,4189
8600000US13305,13305,ZCTA5 13305,22802,3645
8600000US13308,13308,ZCTA5 13308,26393,2953
8600000US13309,13309,ZCTA5 13309,26356,2830
8600000US13310,13310,ZCTA5 13310,19218,4926
8600000US13312,13312,ZCTA5 13312,32007,6820
8600000US13313,13313,ZCTA5 13313,17934,3423
8600000US13314,13314,ZCTA5 13314,24370,7272
8600000US13315,13315,ZCTA5 13315,23625,2576
8600000US13316,13316,ZCTA5 13316,24979,2007
8600000US13317,13317,ZCTA5 13317,23078,2929
8600000US13318,13318,ZCTA5 13318,26649,3423
8600000US13319,13319,ZCTA5 13319,21833,6005
8600000US13320,13320,ZCTA5 13320,26972,2693
8600000US13321,13321,ZCTA5 13321,22252,5691
8600000US13322,13322,ZCTA5 13322,29230,3772
8600000US13323,13323,ZCTA5 13323,33883,2930
8600000US13324,13324,ZCTA5 13324,23162,1911
8600000US13325,13325,ZCTA5 13325,29401,6376
8600000US13326,13326,ZCTA5 13326,38432,3403
8600000US13327,13327,ZCTA5 13327,21347,2218
8600000US13328,13328,ZCTA5 13328,27349,3192
8600000US13329,13329,ZCTA5 13329,21723,1470
8600000US13331,13331,ZCTA5 13331,42237,13824
8600000US13332,13332,ZCTA5 13332,22905,2686
8600000US13333,13333,ZCTA5 13333,17647,5660
8600000US13334,13334,ZCTA5 13334,30680,12329
8600000US13335,13335,ZCTA5 13335,29069,3974
8600000US13337,13337,ZCTA5 13337,45913,15435
8600000US13338,13338,ZCTA5 13338,28045,2816
8600000US13339,13339,ZCTA5 13339,22199,1593
8600000US13340,13340,ZCTA5 13340,25259,2313
8600000US13341,13341,ZCTA5 13341,45345,12355
8600000US13342,13342,ZCTA5 13342,32439,4041
8600000US13343,13343,ZCTA5 13343,28043,2865
8600000US13345,13345,ZCTA5 13345,40452,9971
8600000US13346,13346,ZCTA5 13346,25138,2749
8600000US13348,13348,ZCTA5 13348,29912,3777
8600000US13350,13350,ZCTA5 13350,24958,2259
8600000US13353,13353,ZCTA5 13353,17953,6636
8600000US13354,13354,ZCTA5 13354,31672,3876
8600000US13355,13355,ZCTA5 13355,26429,3311
8600000US13357,13357,ZCTA5 13357,23623,1641
8600000US13360,13360,ZCTA5 13360,24896,6873
8600000US13361,13361,ZCTA5 13361,22586,2648
8600000US13362,13362,ZCTA5 13362,31334,18784
8600000US13363,13363,ZCTA5 13363,30392,4122
8600000US13364,13364,ZCTA5 13364,24733,6168
8600000US13365,13365,ZCTA5 13365,24841,2493
8600000US13367,13367,ZCTA5 13367,27322,2172
8600000US13368,13368,ZCTA5 13368,24068,2754
8600000US13402,13402,ZCTA5 13402,24679,4693
8600000US13403,13403,ZCTA5 13403,28988,5322
8600000US13404,13404,ZCTA5 13404,20248,4282
8600000US13406,13406,ZCTA5 13406,29858,7116
8600000US13407,13407,ZCTA5 13407,24286,2099
8600000US13408,13408,ZCTA5 13408,15649,1929
8600000US13409,13409,ZCTA5 13409,23173,2056
8600000US13410,13410,ZCTA5 13410,22676,4106
8600000US13411,13411,ZCTA5 13411,23277,1948
8600000US13413,13413,ZCTA5 13413,38644,3885
8600000US13415,13415,ZCTA5 13415,26012,11236
8600000US13416,13416,ZCTA5 13416,26294,1969
8600000US13417,13417,ZCTA5 13417,24746,3464
8600000US13418,13418,ZCTA5 13418,24257,5655
8600000US13420,13420,ZCTA5 13420,34031,7253
8600000US13421,13421,ZCTA5 13421,25565,1917
8600000US13424,13424,ZCTA5 13424,26216,2585
8600000US13425,13425,ZCTA5 13425,23544,3522
8600000US13428,13428,ZCTA5 13428,21576,3783
8600000US13431,13431,ZCTA5 13431,28858,3254
8600000US13433,13433,ZCTA5 13433,19315,1675
8600000US13435,13435,ZCTA5 13435,25944,5455
8600000US13436,13436,ZCTA5 13436,43835,7089
8600000US13437,13437,ZCTA5 13437,24242,2515
8600000US13438,13438,ZCTA5 13438,28626,2072
8600000US13439,13439,ZCTA5 13439,26658,2100
8600000US13440,13440,ZCTA5 13440,26966,991
8600000US13450,13450,ZCTA5 13450,28197,9937
8600000US13452,13452,ZCTA5 13452,21763,2099
8600000US13454,13454,ZCTA5 13454,19668,3171
8600000US13456,13456,ZCTA5 13456,33869,3354
8600000US13459,13459,ZCTA5 13459,26550,3098
8600000US13460,13460,ZCTA5 13460,25177,2758
8600000US13461,13461,ZCTA5 13461,31695,4597
8600000US13464,13464,ZCTA5 13464,24692,4974
8600000US13468,13468,ZCTA5 13468,26402,6910
8600000US13469,13469,ZCTA5 13469,28055,4803
8600000US13470,13470,ZCTA5 13470,25821,3387
8600000US13471,13471,ZCTA5 13471,21858,2106
8600000US13472,13472,ZCTA5 13472,44289,7933
8600000US13473,13473,ZCTA5 13473,30332,4867
8600000US13475,13475,ZCTA5 13475,28670,19896
8600000US13476,13476,ZCTA5 13476,31589,3269
8600000US13477,13477,ZCTA5 13477,30890,13172
8600000US13478,13478,ZCTA5 13478,27074,4518
8600000US13480,13480,ZCTA5 13480,26734,1718
8600000US13483,13483,ZCTA5 13483,21271,4018
8600000US13484,13484,ZCTA5 13484,26406,6774
8600000US13485,13485,ZCTA5 13485,23199,3966
8600000US13486,13486,ZCTA5 13486,30023,5057
8600000US13488,13488,ZCTA5 13488,25962,9017
8600000US13489,13489,ZCTA5 13489,24823,4001
8600000US13490,13490,ZCTA5 13490,28790,4701
8600000US13491,13491,ZCTA5 13491,26322,1732
8600000US13492,13492,ZCTA5 13492,36033,2819
8600000US13493,13493,ZCTA5 13493,20853,1490
8600000US13494,13494,ZCTA5 13494,37136,6452
8600000US13495,13495,ZCTA5 13495,23365,3024
8600000US13501,13501,ZCTA5 13501,20125,1206
8600000US13502,13502,ZCTA5 13502,24299,2139
8600000US13601,13601,ZCTA5 13601,24595,1221
8600000US13602,13602,ZCTA5 13602,21688,1191
8600000US13603,13603,ZCTA5 13603,17378,1724
8600000US13605,13605,ZCTA5 13605,23522,1915
8600000US13606,13606,ZCTA5 13606,26647,3020
8600000US13607,13607,ZCTA5 13607,33677,4623
8600000US13608,13608,ZCTA5 13608,21277,2477
8600000US13612,13612,ZCTA5 13612,28521,3917
8600000US13613,13613,ZCTA5 13613,21946,3676
8600000US13614,13614,ZCTA5 13614,20845,6241
8600000US13615,13615,ZCTA5 13615,25908,2496
8600000US13616,13616,ZCTA5 13616,21197,3871
8600000US13617,13617,ZCTA5 13617,22974,1943
8600000US13618,13618,ZCTA5 13618,29307,3087
8600000US13619,13619,ZCTA5 13619,23709,1910
8600000US13620,13620,ZCTA5 13620,21038,3889
8600000US13621,13621,ZCTA5 13621,22616,5688
8600000US13622,13622,ZCTA5 13622,27413,3722
8600000US13623,13623,ZCTA5 13623,30028,16147
8600000US13624,13624,ZCTA5 13624,25356,2011
8600000US13625,13625,ZCTA5 13625,27885,3126
8600000US13626,13626,ZCTA5 13626,25700,4562
8600000US13628,13628,ZCTA5 13628,23658,7393
8600000US13630,13630,ZCTA5 13630,20910,3860
8600000US13633,13633,ZCTA5 13633,21774,3567
8600000US13634,13634,ZCTA5 13634,25476,3056
8600000US13635,13635,ZCTA5 13635,20683,2074
8600000US13636,13636,ZCTA5 13636,24710,5174
8600000US13637,13637,ZCTA5 13637,25759,2650
8600000US13638,13638,ZCTA5 13638,18782,5371
8600000US13639,13639,ZCTA5 13639,27051,8789
8600000US13640,13640,ZCTA5 13640,44356,12480
8600000US13641,13641,ZCTA5 13641,32400,14117
8600000US13642,13642,ZCTA5 13642,19266,1777
8600000US13643,13643,ZCTA5 13643,-,**
8600000US13646,13646,ZCTA5 13646,24015,2771
8600000US13647,13647,ZCTA5 13647,48181,9082
8600000US13648,13648,ZCTA5 13648,21888,1760
8600000US13650,13650,ZCTA5 13650,44159,13206
8600000US13651,13651,ZCTA5 13651,67780,18953
8600000US13652,13652,ZCTA5 13652,25184,4435
8600000US13654,13654,ZCTA5 13654,18217,3419
8600000US13655,13655,ZCTA5 13655,25066,5987
8600000US13656,13656,ZCTA5 13656,24335,3735
8600000US13658,13658,ZCTA5 13658,28300,4608
8600000US13659,13659,ZCTA5 13659,23406,3677
8600000US13660,13660,ZCTA5 13660,23275,3273
8600000US13661,13661,ZCTA5 13661,29155,3668
8600000US13662,13662,ZCTA5 13662,26194,1888
8600000US13664,13664,ZCTA5 13664,29764,4463
8600000US13665,13665,ZCTA5 13665,27142,4192
8600000US13666,13666,ZCTA5 13666,25900,11643
8600000US13667,13667,ZCTA5 13667,20294,2856
8600000US13668,13668,ZCTA5 13668,28517,2713
8600000US13669,13669,ZCTA5 13669,26418,2796
8600000US13670,13670,ZCTA5 13670,22830,3979
8600000US13672,13672,ZCTA5 13672,23769,4879
8600000US13673,13673,ZCTA5 13673,25073,3018
8600000US13674,13674,ZCTA5 13674,12881,10677
8600000US13675,13675,ZCTA5 13675,18901,8290
8600000US13676,13676,ZCTA5 13676,21047,1915
8600000US13677,13677,ZCTA5 13677,25912,7814
8600000US13678,13678,ZCTA5 13678,24098,10493
8600000US13679,13679,ZCTA5 13679,23511,3841
8600000US13680,13680,ZCTA5 13680,19575,4983
8600000US13681,13681,ZCTA5 13681,23344,5209
8600000US13682,13682,ZCTA5 13682,29205,3502
8600000US13684,13684,ZCTA5 13684,25850,3518
8600000US13685,13685,ZCTA5 13685,29649,3252
8600000US13687,13687,ZCTA5 13687,28066,7321
8600000US13690,13690,ZCTA5 13690,25630,4053
8600000US13691,13691,ZCTA5 13691,29975,5369
8600000US13692,13692,ZCTA5 13692,28647,5419
8600000US13693,13693,ZCTA5 13693,25869,4683
8600000US13694,13694,ZCTA5 13694,31932,3961
8600000US13695,13695,ZCTA5 13695,31116,13418
8600000US13696,13696,ZCTA5 13696,56650,1288
8600000US13697,13697,ZCTA5 13697,21416,3897
8600000US13730,13730,ZCTA5 13730,28292,4959
8600000US13731,13731,ZCTA5 13731,28937,3223
8600000US13732,13732,ZCTA5 13732,35981,2636
8600000US13733,13733,ZCTA5 13733,27162,3035
8600000US13734,13734,ZCTA5 13734,24717,5412
8600000US13736,13736,ZCTA5 13736,28246,5148
8600000US13739,13739,ZCTA5 13739,31168,3978
8600000US13740,13740,ZCTA5 13740,45003,11338
8600000US13743,13743,ZCTA5 13743,27304,3150
8600000US13744,13744,ZCTA5 13744,28720,4312
8600000US13746,13746,ZCTA5 13746,27227,3392
8600000US13748,13748,ZCTA5 13748,22830,2899
8600000US13750,13750,ZCTA5 13750,25920,6434
8600000US13751,13751,ZCTA5 13751,15923,6037
8600000US13752,13752,ZCTA5 13752,41300,16152
8600000US13753,13753,ZCTA5 13753,24746,2824
8600000US13754,13754,ZCTA5 13754,23532,1743
8600000US13755,13755,ZCTA5 13755,25901,4992
8600000US13756,13756,ZCTA5 13756,28130,7954
8600000US13757,13757,ZCTA5 13757,27394,3938
8600000US13760,13760,ZCTA5 13760,30955,1262
8600000US13774,13774,ZCTA5 13774,14305,2547
8600000US13775,13775,ZCTA5 13775,30399,4201
8600000US13776,13776,ZCTA5 13776,29190,4679
8600000US13777,13777,ZCTA5 13777,26024,6706
8600000US13778,13778,ZCTA5 13778,27425,2145
8600000US13780,13780,ZCTA5 13780,25985,5119
8600000US13782,13782,ZCTA5 13782,29373,4595
8600000US13783,13783,ZCTA5 13783,22582,2983
8600000US13784,13784,ZCTA5 13784,14390,4569
8600000US13786,13786,ZCTA5 13786,24178,5495
8600000US13787,13787,ZCTA5 13787,20989,2975
8600000US13788,13788,ZCTA5 13788,28401,4040
8600000US13790,13790,ZCTA5 13790,24753,1506
8600000US13794,13794,ZCTA5 13794,18151,7947
8600000US13795,13795,ZCTA5 13795,33231,8839
8600000US13796,13796,ZCTA5 13796,28190,3180
8600000US13797,13797,ZCTA5 13797,21939,2449
8600000US13801,13801,ZCTA5 13801,20687,2459
8600000US13802,13802,ZCTA5 13802,22677,5498
8600000US13803,13803,ZCTA5 13803,26204,2551
8600000US13804,13804,ZCTA5 13804,29217,6400
8600000US13806,13806,ZCTA5 13806,25626,6518
8600000US13807,13807,ZCTA5 13807,31095,4761
8600000US13808,13808,ZCTA5 13808,29664,5309
8600000US13809,13809,ZCTA5 13809,24776,5293
8600000US13810,13810,ZCTA5 13810,29910,4516
8600000US13811,13811,ZCTA5 13811,34550,6309
8600000US13812,13812,ZCTA5 13812,24865,2307
8600000US13813,13813,ZCTA5 13813,23047,9688
8600000US13815,13815,ZCTA5 13815,24924,1373
8600000US13820,13820,ZCTA5 13820,23105,1409
8600000US13825,13825,ZCTA5 13825,26695,2278
8600000US13827,13827,ZCTA5 13827,30837,2241
8600000US13830,13830,ZCTA5 13830,25004,1785
8600000US13832,13832,ZCTA5 13832,20335,5145
8600000US13833,13833,ZCTA5 13833,27184,2653
8600000US13834,13834,ZCTA5 13834,16393,5435
8600000US13835,13835,ZCTA5 13835,26332,4657
8600000US13838,13838,ZCTA5 13838,21872,2536
8600000US13839,13839,ZCTA5 13839,22933,3926
8600000US13841,13841,ZCTA5 13841,24972,8003
8600000US13842,13842,ZCTA5 13842,26219,6830
8600000US13843,13843,ZCTA5 13843,23240,2461
8600000US13844,13844,ZCTA5 13844,19606,3361
8600000US13845,13845,ZCTA5 13845,-,**
8600000US13846,13846,ZCTA5 13846,19079,6167
8600000US13847,13847,ZCTA5 13847,24386,6202
8600000US13849,13849,ZCTA5 13849,26536,2363
8600000US13850,13850,ZCTA5 13850,34012,2036
8600000US13856,13856,ZCTA5 13856,22348,3163
8600000US13859,13859,ZCTA5 13859,31782,11351
8600000US13860,13860,ZCTA5 13860,23859,4218
8600000US13861,13861,ZCTA5 13861,36931,15341
8600000US13862,13862,ZCTA5 13862,26224,1530
8600000US13863,13863,ZCTA5 13863,19707,2739
8600000US13864,13864,ZCTA5 13864,26185,6508
8600000US13865,13865,ZCTA5 13865,28126,3798
8600000US13901,13901,ZCTA5 13901,26298,2322
8600000US13902,13902,ZCTA5 13902,3100,756
8600000US13903,13903,ZCTA5 13903,29261,1784
8600000US13904,13904,ZCTA5 13904,22579,1883
8600000US13905,13905,ZCTA5 13905,24260,1704
8600000US14001,14001,ZCTA5 14001,31042,3449
8600000US14004,14004,ZCTA5 14004,27681,1781
8600000US14005,14005,ZCTA5 14005,25543,2269
8600000US14006,14006,ZCTA5 14006,31178,2543
8600000US14008,14008,ZCTA5 14008,27013,3917
8600000US14009,14009,ZCTA5 14009,24540,1631
8600000US14011,14011,ZCTA5 14011,20028,1370
8600000US14012,14012,ZCTA5 14012,25916,3472
8600000US14013,14013,ZCTA5 14013,25574,2064
8600000US14020,14020,ZCTA5 14020,27237,1536
8600000US14024,14024,ZCTA5 14024,25175,2317
8600000US14025,14025,ZCTA5 14025,35033,5316
8600000US14026,14026,ZCTA5 14026,50388,19568
8600000US14028,14028,ZCTA5 14028,35390,7254
8600000US14030,14030,ZCTA5 14030,27000,3332
8600000US14031,14031,ZCTA5 14031,43605,5532
8600000US14032,14032,ZCTA5 14032,45660,3194
8600000US14033,14033,ZCTA5 14033,39154,7221
8600000US14034,14034,ZCTA5 14034,18285,2451
8600000US14035,14035,ZCTA5 14035,37127,42414
8600000US14036,14036,ZCTA5 14036,29116,2425
8600000US14037,14037,ZCTA5 14037,30440,3921
8600000US14039,14039,ZCTA5 14039,22730,6338
8600000US14040,14040,ZCTA5 14040,31192,5313
8600000US14041,14041,ZCTA5 14041,18275,7573
8600000US14042,14042,ZCTA5 14042,20804,1788
8600000US14043,14043,ZCTA5 14043,31253,1247
8600000US14047,14047,ZCTA5 14047,29617,2743
8600000US14048,14048,ZCTA5 14048,22369,1086
8600000US14051,14051,ZCTA5 14051,51064,2908
8600000US14052,14052,ZCTA5 14052,38428,2080
8600000US14054,14054,ZCTA5 14054,29564,4391
8600000US14055,14055,ZCTA5 14055,29364,3829
8600000US14057,14057,ZCTA5 14057,33940,2340
8600000US14058,14058,ZCTA5 14058,27912,2745
8600000US14059,14059,ZCTA5 14059,39497,3385
8600000US14060,14060,ZCTA5 14060,29925,6742
8600000US14061,14061,ZCTA5 14061,23863,4971
8600000US14062,14062,ZCTA5 14062,25490,1989
8600000US14063,14063,ZCTA5 14063,25032,2477
8600000US14065,14065,ZCTA5 14065,21484,1883
8600000US14066,14066,ZCTA5 14066,26273,2622
8600000US14067,14067,ZCTA5 14067,26670,2273
8600000US14068,14068,ZCTA5 14068,42324,4511
8600000US14069,14069,ZCTA5 14069,27596,6110
8600000US14070,14070,ZCTA5 14070,20412,3360
8600000US14072,14072,ZCTA5 14072,37646,2551
8600000US14075,14075,ZCTA5 14075,35637,1740
8600000US14080,14080,ZCTA5 14080,31588,2912
8600000US14081,14081,ZCTA5 14081,27835,3505
8600000US14082,14082,ZCTA5 14082,31881,5329
8600000US14085,14085,ZCTA5 14085,34818,3378
8600000US14086,14086,ZCTA5 14086,36689,1467
8600000US14091,14091,ZCTA5 14091,24572,3452
8600000US14092,14092,ZCTA5 14092,35632,2347
8600000US14094,14094,ZCTA5 14094,29000,1177
8600000US14098,14098,ZCTA5 14098,25539,2075
8600000US14101,14101,ZCTA5 14101,23416,3469
8600000US14102,14102,ZCTA5 14102,34671,5866
8600000US14103,14103,ZCTA5 14103,23373,1341
8600000US14105,14105,ZCTA5 14105,28383,1922
8600000US14108,14108,ZCTA5 14108,28786,4495
8600000US14109,14109,ZCTA5 14109,4397,627
8600000US14111,14111,ZCTA5 14111,26970,3475
8600000US14112,14112,ZCTA5 14112,-,**
8600000US14113,14113,ZCTA5 14113,28036,7410
8600000US14120,14120,ZCTA5 14120,31667,1225
8600000US14125,14125,ZCTA5 14125,25663,2297
8600000US14126,14126,ZCTA5 14126,27117,8865
8600000US14127,14127,ZCTA5 14127,45396,2896
8600000US14129,14129,ZCTA5 14129,23690,2664
8600000US14130,14130,ZCTA5 14130,22759,5457
8600000US14131,14131,ZCTA5 14131,34984,5286
8600000US14132,14132,ZCTA5 14132,28424,2028
8600000US14134,14134,ZCTA5 14134,27173,9927
8600000US14135,14135,ZCTA5 14135,25372,6552
8600000US14136,14136,ZCTA5 14136,25046,1978
8600000US14138,14138,ZCTA5 14138,20911,2302
8600000US14139,14139,ZCTA5 14139,36179,6162
8600000US14141,14141,ZCTA5 14141,29592,2506
8600000US14143,14143,ZCTA5 14143,26490,3570
8600000US14145,14145,ZCTA5 14145,29142,5118
8600000US14150,14150,ZCTA5 14150,29053,936
8600000US14167,14167,ZCTA5 14167,28525,2963
8600000US14168,14168,ZCTA5 14168,6053,5430
8600000US14169,14169,ZCTA5 14169,14301,7556
8600000US14170,14170,ZCTA5 14170,45920,22035
8600000US14171,14171,ZCTA5 14171,24657,2753
8600000US14172,14172,ZCTA5 14172,37589,10846
8600000US14173,14173,ZCTA5 14173,24835,10804
8600000US14174,14174,ZCTA5 14174,37874,5306
8600000US14201,14201,ZCTA5 14201,22748,2094
8600000US14202,14202,ZCTA5 14202,48821,8664
8600000US14203,14203,ZCTA5 14203,31617,4455
8600000US14204,14204,ZCTA5 14204,19800,2736
8600000US14206,14206,ZCTA5 14206,21300,1336
8600000US14207,14207,ZCTA5 14207,16478,1375
8600000US14208,14208,ZCTA5 14208,16327,1635
8600000US14209,14209,ZCTA5 14209,28272,3037
8600000US14210,14210,ZCTA5 14210,20198,1418
8600000US14211,14211,ZCTA5 14211,16504,1984
8600000US14212,14212,ZCTA5 14212,15515,1358
8600000US14213,14213,ZCTA5 14213,16939,1231
8600000US14214,14214,ZCTA5 14214,25776,2560
8600000US14215,14215,ZCTA5 14215,19482,871
8600000US14216,14216,ZCTA5 14216,34357,2335
8600000US14217,14217,ZCTA5 14217,31629,1459
8600000US14218,14218,ZCTA5 14218,20486,1119
8600000US14219,14219,ZCTA5 14219,27935,1664
8600000US14220,14220,ZCTA5 14220,25538,1333
8600000US14221,14221,ZCTA5 14221,46925,2571
8600000US14222,14222,ZCTA5 14222,37540,2837
8600000US14223,14223,ZCTA5 14223,32543,1651
8600000US14224,14224,ZCTA5 14224,32720,1389
8600000US14225,14225,ZCTA5 14225,26914,1303
8600000US14226,14226,ZCTA5 14226,38158,2862
8600000US14227,14227,ZCTA5 14227,29886,1125
8600000US14228,14228,ZCTA5 14228,30950,2177
8600000US14261,14261,ZCTA5 14261,3402,400
8600000US14301,14301,ZCTA5 14301,16926,1658
8600000US14302,14302,ZCTA5 14302,10853,3081
8600000US14303,14303,ZCTA5 14303,16745,2190
8600000US14304,14304,ZCTA5 14304,28707,1096
8600000US14305,14305,ZCTA5 14305,20983,1379
8600000US14411,14411,ZCTA5 14411,21788,1803
8600000US14414,14414,ZCTA5 14414,29494,1920
8600000US14415,14415,ZCTA5 14415,27337,9509
8600000US14416,14416,ZCTA5 14416,25831,2510
8600000US14418,14418,ZCTA5 14418,32967,7342
8600000US14420,14420,ZCTA5 14420,24627,1400
8600000US14422,14422,ZCTA5 14422,29747,3659
8600000US14423,14423,ZCTA5 14423,26102,1999
8600000US14424,14424,ZCTA5 14424,35355,1864
8600000US14425,14425,ZCTA5 14425,32798,2989
8600000US14427,14427,ZCTA5 14427,24860,3148
8600000US14428,14428,ZCTA5 14428,37016,5558
8600000US14432,14432,ZCTA5 14432,27058,3923
8600000US14433,14433,ZCTA5 14433,20768,1703
8600000US14435,14435,ZCTA5 14435,34592,4078
8600000US14437,14437,ZCTA5 14437,23047,2326
8600000US14441,14441,ZCTA5 14441,25396,5243
8600000US14445,14445,ZCTA5 14445,27546,2283
8600000US14450,14450,ZCTA5 14450,41394,1520
8600000US14454,14454,ZCTA5 14454,22134,2356
8600000US14456,14456,ZCTA5 14456,25648,1907
8600000US14462,14462,ZCTA5 14462,25245,4142
8600000US14464,14464,ZCTA5 14464,25871,1952
8600000US14466,14466,ZCTA5 14466,33676,4769
8600000US14467,14467,ZCTA5 14467,34149,3352
8600000US14468,14468,ZCTA5 14468,30655,1767
8600000US14469,14469,ZCTA5 14469,30843,3113
8600000US14470,14470,ZCTA5 14470,27071,2502
8600000US14471,14471,ZCTA5 14471,25589,3099
8600000US14472,14472,ZCTA5 14472,46049,7180
8600000US14475,14475,ZCTA5 14475,30212,5302
8600000US14476,14476,ZCTA5 14476,25485,3203
8600000US14477,14477,ZCTA5 14477,29300,5932
8600000US14478,14478,ZCTA5 14478,16836,3998
8600000US14479,14479,ZCTA5 14479,24146,14283
8600000US14480,14480,ZCTA5 14480,15584,8937
8600000US14481,14481,ZCTA5 14481,27252,2519
8600000US14482,14482,ZCTA5 14482,27626,2085
8600000US14485,14485,ZCTA5 14485,27238,2222
8600000US14486,14486,ZCTA5 14486,32878,9448
8600000US14487,14487,ZCTA5 14487,32138,2590
8600000US14489,14489,ZCTA5 14489,22117,1823
8600000US14502,14502,ZCTA5 14502,31744,1808
8600000US14504,14504,ZCTA5 14504,25112,1845
8600000US14505,14505,ZCTA5 14505,28548,2125
8600000US14506,14506,ZCTA5 14506,48362,10027
8600000US14507,14507,ZCTA5 14507,27711,4205
8600000US14510,14510,ZCTA5 14510,21919,1981
8600000US14511,14511,ZCTA5 14511,21305,8402
8600000US14512,14512,ZCTA5 14512,30830,3585
8600000US14513,14513,ZCTA5 14513,24355,2642
8600000US14514,14514,ZCTA5 14514,31256,2833
8600000US14516,14516,ZCTA5 14516,31436,4822
8600000US14517,14517,ZCTA5 14517,23436,2109
8600000US14519,14519,ZCTA5 14519,32792,2245
8600000US14521,14521,ZCTA5 14521,27091,4823
8600000US14522,14522,ZCTA5 14522,27622,2165
8600000US14525,14525,ZCTA5 14525,29648,2847
8600000US14526,14526,ZCTA5 14526,40966,2078
8600000US14527,14527,ZCTA5 14527,26803,2083
8600000US14529,14529,ZCTA5 14529,33256,16254
8600000US14530,14530,ZCTA5 14530,26384,3240
8600000US14532,14532,ZCTA5 14532,28523,2876
8600000US14533,14533,ZCTA5 14533,27996,3634
8600000US14534,14534,ZCTA5 14534,60067,3736
8600000US14536,14536,ZCTA5 14536,23247,2997
8600000US14537,14537,ZCTA5 14537,23259,19078
8600000US14539,14539,ZCTA5 14539,26050,8496
8600000US14541,14541,ZCTA5 14541,17690,2677
8600000US14542,14542,ZCTA5 14542,17853,5436
8600000US14543,14543,ZCTA5 14543,37026,4133
8600000US14544,14544,ZCTA5 14544,24536,3174
8600000US14545,14545,ZCTA5 14545,23144,5252
8600000US14546,14546,ZCTA5 14546,30760,2665
8600000US14548,14548,ZCTA5 14548,30013,3167
8600000US14549,14549,ZCTA5 14549,31932,11897
8600000US14550,14550,ZCTA5 14550,35298,17492
8600000US14551,14551,ZCTA5 14551,22335,2483
