Id,Id2,Geography,Estimate; Per capita income in the past 12 months (in 2015 Inflation-adjusted dollars),Margin of Error; Per capita income in the past 12 months (in 2015 Inflation-adjusted dollars)
8600000US13101,13101,ZCTA5 13101,25443,2074
8600000US13103,13103,ZCTA5 13103,12776,12023
8600000US13104,13104,ZCTA5 13104,48906,3725
8600000US13108,13108,ZCTA5 13108,37124,4057
8600000US13110,13110,ZCTA5 13110,34629,3146
8600000US13111,13111,ZCTA5 13111,22369,5107
8600000US13112,13112,ZCTA5 13112,26402,3448
8600000US13113,13113,ZCTA5 13113,23171,4583
8600000US13114,13114,ZCTA5 13114,23746,2192
8600000US13115,13115,ZCTA5 13115,22672,13501
8600000US13116,13116,ZCTA5 13116,30814,3872
8600000US13117,13117,ZCTA5 13117,21189,5897
8600000US13118,13118,ZCTA5 13118,23232,1397
8600000US13120,13120,ZCTA5 13120,25841,4358
8600000US13122,13122,ZCTA5 13122,22753,7210
8600000US13123,13123,ZCTA5 13123,29783,12169
8600000US13124,13124,ZCTA5 13124,31176,7773
8600000US13126,13126,ZCTA5 13126,24260,1100
8600000US13131,13131,ZCTA5 13131,23762,2984
8600000US13132,13132,ZCTA5 13132,28287,3525
8600000US13134,13134,ZCTA5 13134,19654,7448
8600000US13135,13135,ZCTA5 13135,24476,3467
8600000US13136,13136,ZCTA5 13136,19366,2940
8600000US13138,13138,ZCTA5 13138,-,**
8600000US13140,13140,ZCTA5 13140,22810,1293
8600000US13141,13141,ZCTA5 13141,22721,4960
8600000US13142,13142,ZCTA5 13142,23222,1727
8600000US13143,13143,ZCTA5 13143,19782,1628
8600000US13144,13144,ZCTA5 13144,17824,2423
8600000US13145,13145,ZCTA5 13145,22623,2292
8600000US13146,13146,ZCTA5 13146,21465,2100
8600000US13147,13147,ZCTA5 13147,33404,7707
8600000US13148,13148,ZCTA5 13148,26289,1735
8600000US13152,13152,ZCTA5 13152,52810,4595
8600000US13153,13153,ZCTA5 13153,30528,11862
8600000US13155,13155,ZCTA5 13155,20727,3330
8600000US13156,13156,ZCTA5 13156,25767,3031
8600000US13157,13157,ZCTA5 13157,23614,3643
8600000US13158,13158,ZCTA5 13158,24122,2192
8600000US13159,13159,ZCTA5 13159,32980,1905
8600000US13160,13160,ZCTA5 13160,27230,2550
8600000US13162,13162,ZCTA5 13162,59887,55732
8600000US13163,13163,ZCTA5 13163,21323,6423
8600000US13164,13164,ZCTA5 13164,29708,3618
8600000US13165,13165,ZCTA5 13165,24576,1450
8600000US13166,13166,ZCTA5 13166,26577,1414
8600000US13167,13167,ZCTA5 13167,23403,3222
8600000US13202,13202,ZCTA5 13202,17982,3301
8600000US13203,13203,ZCTA5 13203,21115,1802
8600000US13204,13204,ZCTA5 13204,17502,1529
8600000US13205,13205,ZCTA5 13205,17858,1217
8600000US13206,13206,ZCTA5 13206,23685,1637
8600000US13207,13207,ZCTA5 13207,23296,1512
8600000US13208,13208,ZCTA5 13208,18081,1295
8600000US13209,13209,ZCTA5 13209,26431,1352
8600000US13210,13210,ZCTA5 13210,16129,952
8600000US13211,13211,ZCTA5 13211,20942,1684
8600000US13212,13212,ZCTA5 13212,28107,1187
8600000US13214,13214,ZCTA5 13214,30054,2112
8600000US13215,13215,ZCTA5 13215,38575,2616
8600000US13219,13219,ZCTA5 13219,31487,1747
8600000US13224,13224,ZCTA5 13224,30566,3084
8600000US13290,13290,ZCTA5 13290,-,**
8600000US13301,13301,ZCTA5 13301,41857,22962
8600000US13302,13302,ZCTA5 13302,19969,2233
8600000US13303,13303,ZCTA5 13303,32429,3121
8600000US13304,13304,ZCTA5 13304,38671,4449
8600000US13305,13305,ZCTA5 13305,25341,5766
8600000US13308,13308,ZCTA5 13308,25290,3428
8600000US13309,13309,ZCTA5 13309,25637,2681
8600000US13310,13310,ZCTA5 13310,20193,4136
8600000US13312,13312,ZCTA5 13312,28290,6900
8600000US13313,13313,ZCTA5 13313,16412,3224
8600000US13314,13314,ZCTA5 13314,21331,4638
8600000US13315,13315,ZCTA5 13315,21807,2316
8600000US13316,13316,ZCTA5 13316,21502,1446
8600000US13317,13317,ZCTA5 13317,23190,2457
8600000US13318,13318,ZCTA5 13318,26192,3705
8600000US13319,13319,ZCTA5 13319,16221,3808
8600000US13320,13320,ZCTA5 13320,26540,2576
8600000US13321,13321,ZCTA5 13321,22009,4470
8600000US13322,13322,ZCTA5 13322,24239,2656
8600000US13323,13323,ZCTA5 13323,32126,2692
8600000US13324,13324,ZCTA5 13324,19972,1553
8600000US13325,13325,ZCTA5 13325,33589,6337
8600000US13326,13326,ZCTA5 13326,37260,3614
8600000US13327,13327,ZCTA5 13327,21557,1894
8600000US13328,13328,ZCTA5 13328,28415,3381
8600000US13329,13329,ZCTA5 13329,19911,1086
8600000US13331,13331,ZCTA5 13331,56530,23188
8600000US13332,13332,ZCTA5 13332,19712,2429
8600000US13333,13333,ZCTA5 13333,19777,7497
8600000US13334,13334,ZCTA5 13334,27778,11286
8600000US13335,13335,ZCTA5 13335,25890,4281
8600000US13337,13337,ZCTA5 13337,42705,12128
8600000US13338,13338,ZCTA5 13338,26283,3135
8600000US13339,13339,ZCTA5 13339,20957,1798
8600000US13340,13340,ZCTA5 13340,23408,1511
8600000US13341,13341,ZCTA5 13341,37724,12177
8600000US13342,13342,ZCTA5 13342,33555,4964
8600000US13343,13343,ZCTA5 13343,27362,3492
8600000US13345,13345,ZCTA5 13345,26312,8532
8600000US13346,13346,ZCTA5 13346,24117,2712
8600000US13348,13348,ZCTA5 13348,29171,4016
8600000US13350,13350,ZCTA5 13350,22293,1660
8600000US13352,13352,ZCTA5 13352,10708,4148
8600000US13353,13353,ZCTA5 13353,24037,3830
8600000US13354,13354,ZCTA5 13354,30402,3587
8600000US13355,13355,ZCTA5 13355,19416,4060
8600000US13357,13357,ZCTA5 13357,22174,1320
8600000US13360,13360,ZCTA5 13360,27012,6147
8600000US13361,13361,ZCTA5 13361,21739,2448
8600000US13362,13362,ZCTA5 13362,37878,11366
8600000US13363,13363,ZCTA5 13363,27474,4237
8600000US13364,13364,ZCTA5 13364,26425,8570
8600000US13365,13365,ZCTA5 13365,22915,1477
8600000US13367,13367,ZCTA5 13367,26387,2005
8600000US13368,13368,ZCTA5 13368,22514,2058
8600000US13402,13402,ZCTA5 13402,20323,3715
8600000US13403,13403,ZCTA5 13403,25783,5125
8600000US13404,13404,ZCTA5 13404,16510,4041
8600000US13406,13406,ZCTA5 13406,30064,6438
8600000US13407,13407,ZCTA5 13407,24951,2224
8600000US13408,13408,ZCTA5 13408,14440,1979
8600000US13409,13409,ZCTA5 13409,23222,2500
8600000US13410,13410,ZCTA5 13410,22970,3417
8600000US13411,13411,ZCTA5 13411,21278,2018
8600000US13413,13413,ZCTA5 13413,40424,4870
8600000US13415,13415,ZCTA5 13415,23992,9987
8600000US13416,13416,ZCTA5 13416,25100,2082
8600000US13417,13417,ZCTA5 13417,21368,2640
8600000US13418,13418,ZCTA5 13418,24738,3987
8600000US13420,13420,ZCTA5 13420,38170,9380
8600000US13421,13421,ZCTA5 13421,23031,1729
8600000US13424,13424,ZCTA5 13424,24701,2061
8600000US13425,13425,ZCTA5 13425,28227,4508
8600000US13428,13428,ZCTA5 13428,21330,3350
8600000US13431,13431,ZCTA5 13431,24749,2697
8600000US13433,13433,ZCTA5 13433,17958,1652
8600000US13435,13435,ZCTA5 13435,26923,3902
8600000US13436,13436,ZCTA5 13436,39093,6652
8600000US13437,13437,ZCTA5 13437,21864,2869
8600000US13438,13438,ZCTA5 13438,27935,2553
8600000US13439,13439,ZCTA5 13439,24221,1631
8600000US13440,13440,ZCTA5 13440,26446,1018
8600000US13450,13450,ZCTA5 13450,22768,6563
8600000US13452,13452,ZCTA5 13452,19941,1536
8600000US13454,13454,ZCTA5 13454,16116,2026
8600000US13456,13456,ZCTA5 13456,33394,3848
8600000US13459,13459,ZCTA5 13459,23161,3457
8600000US13460,13460,ZCTA5 13460,22975,2667
8600000US13461,13461,ZCTA5 13461,31038,5457
8600000US13464,13464,ZCTA5 13464,22447,2938
8600000US13468,13468,ZCTA5 13468,23831,6508
8600000US13469,13469,ZCTA5 13469,26851,5902
8600000US13470,13470,ZCTA5 13470,24730,6175
8600000US13471,13471,ZCTA5 13471,20545,1961
8600000US13472,13472,ZCTA5 13472,37718,14073
8600000US13473,13473,ZCTA5 13473,26013,2361
8600000US13475,13475,ZCTA5 13475,30870,15681
8600000US13476,13476,ZCTA5 13476,29007,2813
8600000US13477,13477,ZCTA5 13477,22453,3639
8600000US13478,13478,ZCTA5 13478,24766,3492
8600000US13480,13480,ZCTA5 13480,24172,1662
8600000US13483,13483,ZCTA5 13483,27440,17245
8600000US13484,13484,ZCTA5 13484,20747,3766
8600000US13485,13485,ZCTA5 13485,22140,3920
8600000US13486,13486,ZCTA5 13486,29064,4968
8600000US13488,13488,ZCTA5 13488,24986,10233
8600000US13489,13489,ZCTA5 13489,23886,3396
8600000US13490,13490,ZCTA5 13490,31254,4362
8600000US13491,13491,ZCTA5 13491,24319,1665
8600000US13492,13492,ZCTA5 13492,34925,2590
8600000US13493,13493,ZCTA5 13493,20028,1836
8600000US13494,13494,ZCTA5 13494,28197,7123
8600000US13495,13495,ZCTA5 13495,25164,2497
8600000US13501,13501,ZCTA5 13501,19112,1310
8600000US13502,13502,ZCTA5 13502,20817,857
8600000US13601,13601,ZCTA5 13601,23841,984
8600000US13602,13602,ZCTA5 13602,21938,1311
8600000US13603,13603,ZCTA5 13603,17706,2185
8600000US13605,13605,ZCTA5 13605,23439,1922
8600000US13606,13606,ZCTA5 13606,23097,2935
8600000US13607,13607,ZCTA5 13607,27423,3498
8600000US13608,13608,ZCTA5 13608,21028,1609
8600000US13612,13612,ZCTA5 13612,23979,2612
8600000US13613,13613,ZCTA5 13613,20095,2730
8600000US13614,13614,ZCTA5 13614,25314,5820
8600000US13615,13615,ZCTA5 13615,24749,3006
8600000US13616,13616,ZCTA5 13616,18912,2514
8600000US13617,13617,ZCTA5 13617,21851,1908
8600000US13618,13618,ZCTA5 13618,28667,3283
8600000US13619,13619,ZCTA5 13619,23325,1774
8600000US13620,13620,ZCTA5 13620,22180,2052
8600000US13621,13621,ZCTA5 13621,20122,4204
8600000US13622,13622,ZCTA5 13622,22391,3686
8600000US13623,13623,ZCTA5 13623,29709,9180
8600000US13624,13624,ZCTA5 13624,25028,2313
8600000US13625,13625,ZCTA5 13625,24864,2470
8600000US13626,13626,ZCTA5 13626,24275,2374
8600000US13628,13628,ZCTA5 13628,22680,5672
8600000US13630,13630,ZCTA5 13630,21554,3797
8600000US13633,13633,ZCTA5 13633,19876,3729
8600000US13634,13634,ZCTA5 13634,22499,2440
8600000US13635,13635,ZCTA5 13635,18107,2017
8600000US13636,13636,ZCTA5 13636,23545,5090
8600000US13637,13637,ZCTA5 13637,24394,2429
8600000US13638,13638,ZCTA5 13638,14512,2994
8600000US13639,13639,ZCTA5 13639,19719,3431
8600000US13640,13640,ZCTA5 13640,43465,13202
8600000US13641,13641,ZCTA5 13641,33504,8697
8600000US13642,13642,ZCTA5 13642,19984,2647
8600000US13643,13643,ZCTA5 13643,-,**
8600000US13646,13646,ZCTA5 13646,21688,2044
8600000US13647,13647,ZCTA5 13647,43160,8589
8600000US13648,13648,ZCTA5 13648,21974,2035
8600000US13650,13650,ZCTA5 13650,41694,11111
8600000US13651,13651,ZCTA5 13651,65526,15313
8600000US13652,13652,ZCTA5 13652,21172,2304
8600000US13654,13654,ZCTA5 13654,15749,3402
8600000US13655,13655,ZCTA5 13655,17093,3921
8600000US13656,13656,ZCTA5 13656,21790,1950
8600000US13658,13658,ZCTA5 13658,28743,8138
8600000US13659,13659,ZCTA5 13659,24400,3528
8600000US13660,13660,ZCTA5 13660,22422,4602
8600000US13661,13661,ZCTA5 13661,25265,4101
8600000US13662,13662,ZCTA5 13662,22707,1416
8600000US13664,13664,ZCTA5 13664,27461,4288
8600000US13665,13665,ZCTA5 13665,17815,9277
8600000US13666,13666,ZCTA5 13666,20642,10012
8600000US13667,13667,ZCTA5 13667,19739,2499
8600000US13668,13668,ZCTA5 13668,25361,3435
8600000US13669,13669,ZCTA5 13669,25118,2722
8600000US13670,13670,ZCTA5 13670,21872,4248
8600000US13672,13672,ZCTA5 13672,21300,4479
8600000US13673,13673,ZCTA5 13673,22003,3162
8600000US13674,13674,ZCTA5 13674,20232,3388
8600000US13675,13675,ZCTA5 13675,22552,7947
8600000US13676,13676,ZCTA5 13676,21146,2048
8600000US13677,13677,ZCTA5 13677,15110,967
8600000US13678,13678,ZCTA5 13678,18622,6814
8600000US13679,13679,ZCTA5 13679,23211,4021
8600000US13680,13680,ZCTA5 13680,27989,12821
8600000US13681,13681,ZCTA5 13681,20866,3402
8600000US13682,13682,ZCTA5 13682,26514,2494
8600000US13684,13684,ZCTA5 13684,23839,3303
8600000US13685,13685,ZCTA5 13685,32190,3436
8600000US13687,13687,ZCTA5 13687,23609,4549
8600000US13690,13690,ZCTA5 13690,22394,3209
8600000US13691,13691,ZCTA5 13691,30617,5255
8600000US13692,13692,ZCTA5 13692,40842,22576
8600000US13693,13693,ZCTA5 13693,27040,7147
8600000US13694,13694,ZCTA5 13694,31643,3533
8600000US13695,13695,ZCTA5 13695,29513,13422
8600000US13696,13696,ZCTA5 13696,43625,14706
8600000US13697,13697,ZCTA5 13697,31704,11846
8600000US13730,13730,ZCTA5 13730,21255,2089
8600000US13731,13731,ZCTA5 13731,28843,4901
8600000US13732,13732,ZCTA5 13732,31984,1992
8600000US13733,13733,ZCTA5 13733,25762,3069
8600000US13734,13734,ZCTA5 13734,25397,4443
8600000US13736,13736,ZCTA5 13736,23211,2286
8600000US13739,13739,ZCTA5 13739,27382,3733
8600000US13740,13740,ZCTA5 13740,33164,8057
8600000US13743,13743,ZCTA5 13743,25472,6039
8600000US13744,13744,ZCTA5 13744,28472,3834
8600000US13746,13746,ZCTA5 13746,25408,2779
8600000US13748,13748,ZCTA5 13748,22384,2472
8600000US13750,13750,ZCTA5 13750,18397,3379
8600000US13751,13751,ZCTA5 13751,18826,4765
8600000US13752,13752,ZCTA5 13752,43303,19260
8600000US13753,13753,ZCTA5 13753,22478,3154
8600000US13754,13754,ZCTA5 13754,23225,2124
8600000US13755,13755,ZCTA5 13755,19868,3553
8600000US13756,13756,ZCTA5 13756,24525,6344
8600000US13757,13757,ZCTA5 13757,28742,5111
8600000US13760,13760,ZCTA5 13760,28847,1084
8600000US13774,13774,ZCTA5 13774,14051,2672
8600000US13775,13775,ZCTA5 13775,22224,2382
8600000US13776,13776,ZCTA5 13776,25949,4842
8600000US13777,13777,ZCTA5 13777,25533,3657
8600000US13778,13778,ZCTA5 13778,26225,1782
8600000US13780,13780,ZCTA5 13780,27863,6460
8600000US13782,13782,ZCTA5 13782,24683,3536
8600000US13783,13783,ZCTA5 13783,23481,3303
8600000US13784,13784,ZCTA5 13784,14668,3991
8600000US13786,13786,ZCTA5 13786,23484,4899
8600000US13787,13787,ZCTA5 13787,19527,3429
8600000US13788,13788,ZCTA5 13788,22974,2651
8600000US13790,13790,ZCTA5 13790,23811,1497
8600000US13794,13794,ZCTA5 13794,39332,15827
8600000US13795,13795,ZCTA5 13795,31791,8451
8600000US13796,13796,ZCTA5 13796,24294,3624
8600000US13797,13797,ZCTA5 13797,22099,2067
8600000US13801,13801,ZCTA5 13801,22135,3524
8600000US13802,13802,ZCTA5 13802,20999,7616
8600000US13803,13803,ZCTA5 13803,25799,2656
8600000US13804,13804,ZCTA5 13804,21774,4437
8600000US13806,13806,ZCTA5 13806,29040,6936
8600000US13807,13807,ZCTA5 13807,31724,4713
8600000US13808,13808,ZCTA5 13808,28309,3739
8600000US13809,13809,ZCTA5 13809,22995,5027
8600000US13810,13810,ZCTA5 13810,22395,3069
8600000US13811,13811,ZCTA5 13811,32516,6599
8600000US13812,13812,ZCTA5 13812,22264,2600
8600000US13813,13813,ZCTA5 13813,29070,8742
8600000US13815,13815,ZCTA5 13815,22629,1168
8600000US13820,13820,ZCTA5 13820,21299,1451
8600000US13825,13825,ZCTA5 13825,24442,2331
8600000US13827,13827,ZCTA5 13827,31598,2048
8600000US13830,13830,ZCTA5 13830,23248,1455
8600000US13832,13832,ZCTA5 13832,15441,4092
8600000US13833,13833,ZCTA5 13833,24932,2816
8600000US13835,13835,ZCTA5 13835,25687,3619
8600000US13838,13838,ZCTA5 13838,21649,2828
8600000US13839,13839,ZCTA5 13839,22340,2650
8600000US13841,13841,ZCTA5 13841,18911,4965
8600000US13842,13842,ZCTA5 13842,21560,4077
8600000US13843,13843,ZCTA5 13843,22643,2734
8600000US13844,13844,ZCTA5 13844,19002,4319
8600000US13846,13846,ZCTA5 13846,24731,6662
8600000US13847,13847,ZCTA5 13847,9349,7536
8600000US13849,13849,ZCTA5 13849,25178,1813
8600000US13850,13850,ZCTA5 13850,32617,1566
8600000US13856,13856,ZCTA5 13856,22054,2691
8600000US13859,13859,ZCTA5 13859,21227,3403
8600000US13860,13860,ZCTA5 13860,24057,5402
8600000US13861,13861,ZCTA5 13861,26472,7761
8600000US13862,13862,ZCTA5 13862,25879,1471
8600000US13863,13863,ZCTA5 13863,20356,2807
8600000US13864,13864,ZCTA5 13864,26300,6005
8600000US13865,13865,ZCTA5 13865,27201,3395
8600000US13901,13901,ZCTA5 13901,23871,1464
8600000US13902,13902,ZCTA5 13902,2936,365
8600000US13903,13903,ZCTA5 13903,26997,1612
8600000US13904,13904,ZCTA5 13904,22179,2083
8600000US13905,13905,ZCTA5 13905,21214,1381
8600000US14001,14001,ZCTA5 14001,27726,1958
8600000US14004,14004,ZCTA5 14004,26068,1692
8600000US14005,14005,ZCTA5 14005,24666,2746
8600000US14006,14006,ZCTA5 14006,29026,2691
8600000US14008,14008,ZCTA5 14008,23839,3582
8600000US14009,14009,ZCTA5 14009,23286,1666
8600000US14011,14011,ZCTA5 14011,17239,1091
8600000US14012,14012,ZCTA5 14012,23595,3160
8600000US14013,14013,ZCTA5 14013,22603,1747
8600000US14020,14020,ZCTA5 14020,24487,1001
8600000US14024,14024,ZCTA5 14024,23164,2012
8600000US14025,14025,ZCTA5 14025,31781,3554
8600000US14026,14026,ZCTA5 14026,55784,19568
8600000US14028,14028,ZCTA5 14028,28537,6444
8600000US14030,14030,ZCTA5 14030,25370,3409
8600000US14031,14031,ZCTA5 14031,42541,5523
8600000US14032,14032,ZCTA5 14032,41663,4364
8600000US14033,14033,ZCTA5 14033,37067,6692
8600000US14034,14034,ZCTA5 14034,19062,3018
8600000US14035,14035,ZCTA5 14035,80721,68065
8600000US14036,14036,ZCTA5 14036,27276,2504
8600000US14037,14037,ZCTA5 14037,28006,3502
8600000US14039,14039,ZCTA5 14039,25452,5104
8600000US14040,14040,ZCTA5 14040,26443,4408
8600000US14041,14041,ZCTA5 14041,17850,5938
8600000US14042,14042,ZCTA5 14042,18897,1539
8600000US14043,14043,ZCTA5 14043,27537,1085
8600000US14047,14047,ZCTA5 14047,25153,1763
8600000US14048,14048,ZCTA5 14048,22251,1370
8600000US14051,14051,ZCTA5 14051,48432,3216
8600000US14052,14052,ZCTA5 14052,37195,2373
8600000US14054,14054,ZCTA5 14054,26898,2549
8600000US14055,14055,ZCTA5 14055,29154,3099
8600000US14057,14057,ZCTA5 14057,28510,1394
8600000US14058,14058,ZCTA5 14058,27124,2283
8600000US14059,14059,ZCTA5 14059,37496,3075
8600000US14060,14060,ZCTA5 14060,20701,3436
8600000US14061,14061,ZCTA5 14061,23564,5634
8600000US14062,14062,ZCTA5 14062,24432,2079
8600000US14063,14063,ZCTA5 14063,24435,1843
8600000US14065,14065,ZCTA5 14065,20629,2014
8600000US14066,14066,ZCTA5 14066,24907,2406
8600000US14067,14067,ZCTA5 14067,24040,2027
8600000US14068,14068,ZCTA5 14068,35958,4149
8600000US14069,14069,ZCTA5 14069,26718,6836
8600000US14070,14070,ZCTA5 14070,18274,2056
8600000US14072,14072,ZCTA5 14072,34218,1828
8600000US14075,14075,ZCTA5 14075,32721,1059
8600000US14080,14080,ZCTA5 14080,29332,2646
8600000US14081,14081,ZCTA5 14081,26216,2582
8600000US14082,14082,ZCTA5 14082,27462,6522
8600000US14085,14085,ZCTA5 14085,34374,4005
8600000US14086,14086,ZCTA5 14086,33497,1422
8600000US14091,14091,ZCTA5 14091,26905,4068
8600000US14092,14092,ZCTA5 14092,35785,2185
8600000US14094,14094,ZCTA5 14094,27403,842
8600000US14098,14098,ZCTA5 14098,24219,2026
8600000US14101,14101,ZCTA5 14101,22026,2750
8600000US14102,14102,ZCTA5 14102,31477,4617
8600000US14103,14103,ZCTA5 14103,22092,1416
8600000US14105,14105,ZCTA5 14105,27794,2044
8600000US14108,14108,ZCTA5 14108,26220,4797
8600000US14109,14109,ZCTA5 14109,3786,629
8600000US14111,14111,ZCTA5 14111,23844,2797
8600000US14112,14112,ZCTA5 14112,-,**
8600000US14113,14113,ZCTA5 14113,26348,6786
8600000US14120,14120,ZCTA5 14120,30794,1316
8600000US14125,14125,ZCTA5 14125,24887,2406
8600000US14126,14126,ZCTA5 14126,29408,8248
8600000US14127,14127,ZCTA5 14127,43965,3240
8600000US14129,14129,ZCTA5 14129,22756,2861
8600000US14130,14130,ZCTA5 14130,20480,7591
8600000US14131,14131,ZCTA5 14131,31075,2787
8600000US14132,14132,ZCTA5 14132,26546,2001
8600000US14134,14134,ZCTA5 14134,26173,8517
8600000US14135,14135,ZCTA5 14135,23195,7895
8600000US14136,14136,ZCTA5 14136,21884,1587
8600000US14138,14138,ZCTA5 14138,19808,1940
8600000US14139,14139,ZCTA5 14139,31189,4878
8600000US14141,14141,ZCTA5 14141,27774,2144
8600000US14143,14143,ZCTA5 14143,25166,2993
8600000US14145,14145,ZCTA5 14145,25543,2523
8600000US14150,14150,ZCTA5 14150,28154,971
8600000US14167,14167,ZCTA5 14167,26602,2548
8600000US14168,14168,ZCTA5 14168,17457,20772
8600000US14169,14169,ZCTA5 14169,23797,12648
8600000US14170,14170,ZCTA5 14170,28966,4314
8600000US14171,14171,ZCTA5 14171,25373,2417
8600000US14172,14172,ZCTA5 14172,33833,9313
8600000US14173,14173,ZCTA5 14173,21253,8498
8600000US14174,14174,ZCTA5 14174,35097,3480
8600000US14201,14201,ZCTA5 14201,18350,1691
8600000US14202,14202,ZCTA5 14202,50079,12327
8600000US14203,14203,ZCTA5 14203,26155,3965
8600000US14204,14204,ZCTA5 14204,18425,2657
8600000US14206,14206,ZCTA5 14206,19729,920
8600000US14207,14207,ZCTA5 14207,15125,1590
8600000US14208,14208,ZCTA5 14208,14095,1102
8600000US14209,14209,ZCTA5 14209,29299,3647
8600000US14210,14210,ZCTA5 14210,19946,1828
8600000US14211,14211,ZCTA5 14211,14719,965
8600000US14212,14212,ZCTA5 14212,14746,1129
8600000US14213,14213,ZCTA5 14213,15018,1107
8600000US14214,14214,ZCTA5 14214,24477,1822
8600000US14215,14215,ZCTA5 14215,17964,719
8600000US14216,14216,ZCTA5 14216,31303,1604
8600000US14217,14217,ZCTA5 14217,30057,1115
8600000US14218,14218,ZCTA5 14218,21209,1062
8600000US14219,14219,ZCTA5 14219,25175,1296
8600000US14220,14220,ZCTA5 14220,24371,1161
8600000US14221,14221,ZCTA5 14221,43832,2647
8600000US14222,14222,ZCTA5 14222,35283,3044
8600000US14223,14223,ZCTA5 14223,28579,1744
8600000US14224,14224,ZCTA5 14224,30067,871
8600000US14225,14225,ZCTA5 14225,25208,868
8600000US14226,14226,ZCTA5 14226,35663,2130
8600000US14227,14227,ZCTA5 14227,27905,1030
8600000US14228,14228,ZCTA5 14228,29060,2124
8600000US14261,14261,ZCTA5 14261,3440,375
8600000US14301,14301,ZCTA5 14301,14628,1074
8600000US14303,14303,ZCTA5 14303,18426,2412
8600000US14304,14304,ZCTA5 14304,27091,1119
8600000US14305,14305,ZCTA5 14305,19252,1169
8600000US14411,14411,ZCTA5 14411,18134,1534
8600000US14414,14414,ZCTA5 14414,28681,1976
8600000US14415,14415,ZCTA5 14415,24797,12465
8600000US14416,14416,ZCTA5 14416,24571,1950
8600000US14418,14418,ZCTA5 14418,31221,5896
8600000US14420,14420,ZCTA5 14420,23017,1263
8600000US14422,14422,ZCTA5 14422,28341,2580
8600000US14423,14423,ZCTA5 14423,25335,1901
8600000US14424,14424,ZCTA5 14424,31654,2003
8600000US14425,14425,ZCTA5 14425,28451,2218
8600000US14427,14427,ZCTA5 14427,25158,2226
8600000US14428,14428,ZCTA5 14428,31692,2431
8600000US14432,14432,ZCTA5 14432,25266,3689
8600000US14433,14433,ZCTA5 14433,20366,2095
8600000US14435,14435,ZCTA5 14435,30626,3399
8600000US14437,14437,ZCTA5 14437,21750,1652
8600000US14441,14441,ZCTA5 14441,20321,6489
8600000US14445,14445,ZCTA5 14445,26181,1887
8600000US14450,14450,ZCTA5 14450,39236,1691
8600000US14454,14454,ZCTA5 14454,19557,1855
8600000US14456,14456,ZCTA5 14456,24234,1254
8600000US14462,14462,ZCTA5 14462,25036,3937
8600000US14464,14464,ZCTA5 14464,23807,1244
8600000US14466,14466,ZCTA5 14466,29691,3289
8600000US14467,14467,ZCTA5 14467,34469,3544
8600000US14468,14468,ZCTA5 14468,29115,1769
8600000US14469,14469,ZCTA5 14469,30125,2339
8600000US14470,14470,ZCTA5 14470,26233,2285
8600000US14471,14471,ZCTA5 14471,29463,2565
8600000US14472,14472,ZCTA5 14472,49506,6867
8600000US14475,14475,ZCTA5 14475,30101,7995
8600000US14476,14476,ZCTA5 14476,23036,2358
8600000US14477,14477,ZCTA5 14477,26663,4724
8600000US14478,14478,ZCTA5 14478,18250,3949
8600000US14479,14479,ZCTA5 14479,22046,9040
8600000US14480,14480,ZCTA5 14480,14622,7821
8600000US14481,14481,ZCTA5 14481,24467,2310
8600000US14482,14482,ZCTA5 14482,26616,1822
8600000US14485,14485,ZCTA5 14485,24943,1790
8600000US14486,14486,ZCTA5 14486,35244,9320
8600000US14487,14487,ZCTA5 14487,30059,2900
8600000US14489,14489,ZCTA5 14489,21646,1891
8600000US14502,14502,ZCTA5 14502,30441,1809
8600000US14504,14504,ZCTA5 14504,24995,2159
8600000US14505,14505,ZCTA5 14505,28505,2072
8600000US14506,14506,ZCTA5 14506,44853,7931
8600000US14507,14507,ZCTA5 14507,25150,3256
8600000US14510,14510,ZCTA5 14510,19629,1447
8600000US14511,14511,ZCTA5 14511,30253,6643
8600000US14512,14512,ZCTA5 14512,27912,2079
8600000US14513,14513,ZCTA5 14513,22038,1388
8600000US14514,14514,ZCTA5 14514,29741,2280
8600000US14516,14516,ZCTA5 14516,28542,4457
8600000US14517,14517,ZCTA5 14517,21791,1823
8600000US14519,14519,ZCTA5 14519,29661,1983
8600000US14521,14521,ZCTA5 14521,25428,4320
8600000US14522,14522,ZCTA5 14522,25645,1807
8600000US14525,14525,ZCTA5 14525,25324,2804
8600000US14526,14526,ZCTA5 14526,40836,2163
8600000US14527,14527,ZCTA5 14527,25001,1772
8600000US14529,14529,ZCTA5 14529,30036,9275
8600000US14530,14530,ZCTA5 14530,26222,3331
8600000US14532,14532,ZCTA5 14532,26627,2746
8600000US14533,14533,ZCTA5 14533,29879,3875
8600000US14534,14534,ZCTA5 14534,54137,3013
8600000US14536,14536,ZCTA5 14536,23355,3143
8600000US14537,14537,ZCTA5 14537,34884,12501
8600000US14539,14539,ZCTA5 14539,27471,8382
8600000US14541,14541,ZCTA5 14541,16311,2106
8600000US14542,14542,ZCTA5 14542,26930,9656
8600000US14543,14543,ZCTA5 14543,40357,4968
8600000US14544,14544,ZCTA5 14544,27080,2986
8600000US14545,14545,ZCTA5 14545,22449,7014
8600000US14546,14546,ZCTA5 14546,28818,2060
8600000US14548,14548,ZCTA5 14548,26923,2664
8600000US14549,14549,ZCTA5 14549,29335,10519
