Id,Id2,Geography,Total; Estimate; All households,Total; Margin of Error; All households,Mean income (dollars); Estimate; All households,Mean income (dollars); Margin of Error; All households,Total; Estimate; All households - With earnings,Total; Margin of Error; All households - With earnings,Mean income (dollars); Estimate; All households - With earnings,Mean income (dollars); Margin of Error; All households - With earnings,"Total; Estimate; All households - With interest, dividends, or net rental income","Total; Margin of Error; All households - With interest, dividends, or net rental income","Mean income (dollars); Estimate; All households - With interest, dividends, or net rental income","Mean income (dollars); Margin of Error; All households - With interest, dividends, or net rental income",Total; Estimate; All households - With Social Security income,Total; Margin of Error; All households - With Social Security income,Mean income (dollars); Estimate; All households - With Social Security income,Mean income (dollars); Margin of Error; All households - With Social Security income,Total; Estimate; All households - With Supplemental Security Income (SSI),Total; Margin of Error; All households - With Supplemental Security Income (SSI),Mean income (dollars); Estimate; All households - With Supplemental Security Income (SSI),Mean income (dollars); Margin of Error; All households - With Supplemental Security Income (SSI),Total; Estimate; All households - With cash public assistance income,Total; Margin of Error; All households - With cash public assistance income,Mean income (dollars); Estimate; All households - With cash public assistance income,Mean income (dollars); Margin of Error; All households - With cash public assistance income,Total; Estimate; All households - With retirement income,Total; Margin of Error; All households - With retirement income,Mean income (dollars); Estimate; All households - With retirement income,Mean income (dollars); Margin of Error; All households - With retirement income,Total; Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families,Total; Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families,Mean income (dollars); Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families,Mean income (dollars); Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families,Total; Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - No workers,Total; Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - No workers,Mean income (dollars); Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - No workers,Mean income (dollars); Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - No workers,Total; Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 1 worker,Total; Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 1 worker,Mean income (dollars); Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 1 worker,Mean income (dollars); Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 1 worker,"Total; Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 2 workers, husband and wife worked","Total; Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 2 workers, husband and wife worked","Mean income (dollars); Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 2 workers, husband and wife worked","Mean income (dollars); Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 2 workers, husband and wife worked","Total; Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 2 workers, other","Total; Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 2 workers, other","Mean income (dollars); Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 2 workers, other","Mean income (dollars); Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 2 workers, other","Total; Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 3 or more workers, husband and wife worked","Total; Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 3 or more workers, husband and wife worked","Mean income (dollars); Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 3 or more workers, husband and wife worked","Mean income (dollars); Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 3 or more workers, husband and wife worked","Total; Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 3 or more workers, other","Total; Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 3 or more workers, other","Mean income (dollars); Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 3 or more workers, other","Mean income (dollars); Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 3 or more workers, other",Total; Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population,Total; Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population,Mean income (dollars); Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population,Mean income (dollars); Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population,Total; Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - White,Total; Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - White,Mean income (dollars); Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - White,Mean income (dollars); Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - White,Total; Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Black or African American,Total; Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Black or African American,Mean income (dollars); Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Black or African American,Mean income (dollars); Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Black or African American,Total; Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - American Indian and Alaska Native,Total; Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - American Indian and Alaska Native,Mean income (dollars); Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - American Indian and Alaska Native,Mean income (dollars); Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - American Indian and Alaska Native,Total; Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Asian,Total; Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Asian,Mean income (dollars); Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Asian,Mean income (dollars); Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Asian,Total; Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Native Hawaiian and Other Pacific Islander,Total; Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Native Hawaiian and Other Pacific Islander,Mean income (dollars); Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Native Hawaiian and Other Pacific Islander,Mean income (dollars); Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Native Hawaiian and Other Pacific Islander,Total; Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Some other race,Total; Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Some other race,Mean income (dollars); Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Some other race,Mean income (dollars); Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Some other race,Total; Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - Two or more races,Total; Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - Two or more races,Mean income (dollars); Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - Two or more races,Mean income (dollars); Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - Two or more races,Total; Estimate; Hispanic or Latino origin (of any race),Total; Margin of Error; Hispanic or Latino origin (of any race),Mean income (dollars); Estimate; Hispanic or Latino origin (of any race),Mean income (dollars); Margin of Error; Hispanic or Latino origin (of any race),"Total; Estimate; White alone, not Hispanic or Latino","Total; Margin of Error; White alone, not Hispanic or Latino","Mean income (dollars); Estimate; White alone, not Hispanic or Latino","Mean income (dollars); Margin of Error; White alone, not Hispanic or Latino",Total; Estimate; PERCENT IMPUTED - Household income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Mean income (dollars); Estimate; PERCENT IMPUTED - Household income in the past 12 months,Mean income (dollars); Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Total; Estimate; PERCENT IMPUTED - Family income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Mean income (dollars); Estimate; PERCENT IMPUTED - Family income in the past 12 months,Mean income (dollars); Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Total; Estimate; PERCENT IMPUTED - Individual income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Individual income in the past 12 months,Mean income (dollars); Estimate; PERCENT IMPUTED - Individual income in the past 12 months,Mean income (dollars); Margin of Error; PERCENT IMPUTED - Individual income in the past 12 months
8600000US13028,13028,ZCTA5 13028,556,113,72031,27025,76.4,7.9,69274,29161,16.7,9.5,13748,12794,40.8,12.0,18837,2637,8.8,6.3,13294,2874,0.0,5.2,-,**,31.5,10.8,22367,4873,428,102,80948,34465,23.1,8.6,N,N,33.9,11.4,N,N,22.0,11.8,N,N,13.6,10.0,N,N,4.7,7.1,N,N,2.8,4.2,N,N,1426,307,27951,9657,91.4,10.3,29480,10242,0.0,2.1,-,**,0.0,2.1,-,**,0.0,2.1,-,**,0.0,2.1,-,**,7.9,10.3,N,N,0.7,1.0,N,N,7.9,10.3,N,N,91.4,10.3,29480,10242,29.0,(X),(X),(X),35.3,(X),(X),(X),18.5,(X),(X),(X)
8600000US13029,13029,ZCTA5 13029,2874,179,80485,11117,81.8,3.9,79367,13521,15.6,4.1,5331,2586,27.9,4.3,20327,2166,2.5,2.1,6121,1059,3.7,2.1,3921,2857,28.6,5.0,27271,5047,2139,183,90224,14488,12.1,4.4,43842,14431,37.0,7.6,74196,33170,29.6,6.6,109305,13590,4.5,4.1,178494,83657,12.9,4.6,102048,11270,3.9,2.3,99005,32921,7385,463,31624,4621,95.7,2.1,32233,4816,0.2,0.3,N,N,0.4,0.6,N,N,1.7,1.6,23402,17826,0.0,0.4,-,**,0.0,0.4,-,**,2.1,1.8,6690,4714,0.9,0.8,27506,27224,94.8,2.2,32277,4822,36.0,(X),(X),(X),33.2,(X),(X),(X),23.8,(X),(X),(X)
8600000US13030,13030,ZCTA5 13030,1637,175,69627,7256,85.3,4.9,69803,7883,15.8,5.1,4587,3328,24.1,6.2,18716,2584,2.3,2.5,15157,3776,2.7,2.1,5832,1862,18.2,4.7,20439,5024,953,172,80175,9485,15.3,6.9,N,N,28.2,8.4,N,N,41.2,10.4,N,N,8.3,5.6,N,N,4.7,3.3,N,N,2.2,3.4,N,N,4069,571,28920,2790,99.3,0.4,29024,2813,0.0,0.1,-,**,0.0,0.1,-,**,0.2,0.3,N,N,0.0,0.7,-,**,0.2,0.3,N,N,0.2,0.3,N,N,3.1,3.7,7129,1357,96.4,3.6,29689,3055,35.1,(X),(X),(X),24.3,(X),(X),(X),26.9,(X),(X),(X)
8600000US13031,13031,ZCTA5 13031,6145,172,84624,3788,78.2,2.0,87083,4507,27.1,2.7,5657,1412,35.1,2.6,19428,846,3.2,1.1,9707,2034,1.5,0.7,1948,1091,27.1,2.2,23856,3319,4245,171,99167,4923,12.4,2.1,49588,5807,26.5,3.6,76019,11254,36.9,3.6,116098,9162,7.8,2.0,92240,9761,12.8,2.6,147833,14291,3.5,1.8,109417,20920,15681,453,33773,1598,95.5,1.2,34160,1681,1.0,0.5,13830,4360,0.4,0.3,18504,6391,2.2,1.0,35837,8595,0.1,0.1,N,N,0.1,0.1,16808,8797,0.8,0.4,17744,14473,2.3,1.0,21369,6965,93.7,1.4,34396,1723,28.4,(X),(X),(X),29.7,(X),(X),(X),23.2,(X),(X),(X)
8600000US13032,13032,ZCTA5 13032,5295,238,62059,4550,72.2,4.0,66163,5443,20.3,3.2,7359,3417,34.9,3.1,18118,1571,3.9,1.8,6823,1586,1.8,1.1,2909,2148,22.5,3.0,21602,3068,3395,181,74640,5942,16.4,3.6,38924,5479,25.2,5.2,51025,7073,40.9,5.6,96948,8789,9.9,3.1,58782,10680,6.7,2.7,136303,20033,0.9,1.2,89659,29584,12811,441,26359,1862,95.3,1.6,27227,1958,1.1,0.7,N,N,0.2,0.3,N,N,0.4,0.3,18563,14416,0.0,0.2,-,**,0.0,0.1,N,N,3.0,1.4,4449,3187,0.7,0.5,7726,5148,94.7,1.7,27375,1972,36.5,(X),(X),(X),32.8,(X),(X),(X),27.0,(X),(X),(X)
8600000US13033,13033,ZCTA5 13033,1372,94,70284,5363,82.1,3.6,67709,5789,19.9,3.6,5490,2147,33.4,4.5,18688,1927,5.0,2.0,9831,1924,0.9,0.8,1369,1579,20.9,3.7,21172,4584,993,99,76256,6491,12.1,4.4,N,N,34.7,6.9,N,N,34.3,6.1,N,N,6.2,2.8,N,N,11.8,4.1,N,N,0.8,0.9,N,N,3792,333,25980,2168,96.7,2.2,25977,2202,0.8,0.7,59657,7787,0.5,0.6,24800,12767,0.0,0.8,-,**,0.0,0.8,-,**,1.2,1.9,14546,3077,0.8,0.7,10455,14992,1.5,1.3,6333,7612,95.2,2.4,26292,2289,30.1,(X),(X),(X),33.9,(X),(X),(X),24.8,(X),(X),(X)
8600000US13034,13034,ZCTA5 13034,774,78,76330,8047,75.6,4.8,76614,8633,31.4,6.1,8494,5366,37.6,6.0,19736,2046,5.2,2.4,9485,3034,2.2,1.7,9782,6754,29.3,5.2,20448,3843,544,68,85963,9898,15.8,5.0,47724,5691,26.5,7.1,72897,18465,36.2,8.0,114218,16371,7.0,3.4,57495,10304,12.5,6.1,99334,30060,2.0,1.8,65609,14902,1896,200,31227,3868,98.1,1.2,31433,3939,0.6,0.7,33208,24854,0.5,0.5,26310,10679,0.0,1.6,-,**,0.0,1.6,-,**,0.0,1.6,-,**,0.7,0.7,N,N,0.2,0.2,N,N,97.9,1.2,31457,3952,42.1,(X),(X),(X),46.0,(X),(X),(X),30.4,(X),(X),(X)
8600000US13035,13035,ZCTA5 13035,3147,169,97811,8286,74.8,3.4,101731,9238,30.4,3.9,18997,7454,36.4,3.2,22116,1311,3.1,1.4,7945,1456,2.3,1.1,5461,3129,25.1,3.0,23734,3305,2120,150,121300,11219,14.0,3.3,54724,7932,29.3,4.7,122607,32560,36.9,4.5,137105,13307,8.7,3.4,147954,58354,9.2,3.1,141116,30507,1.8,1.1,65218,29291,8605,414,36664,3253,95.8,1.3,37331,3462,2.6,1.2,20145,19182,0.1,0.1,N,N,0.8,0.7,39158,44228,0.0,0.3,-,**,0.2,0.2,N,N,0.5,0.5,3048,3857,2.2,0.7,9886,5690,94.3,1.4,37724,3525,37.3,(X),(X),(X),37.8,(X),(X),(X),26.3,(X),(X),(X)
8600000US13036,13036,ZCTA5 13036,3164,203,63214,3918,73.6,3.8,64974,5242,15.3,2.8,8356,4470,40.4,4.1,18354,1379,7.6,3.1,9410,1485,3.1,2.0,2824,1319,25.3,3.7,19088,2772,2345,200,71706,4281,17.7,3.8,N,N,31.1,5.4,N,N,28.4,5.2,N,N,10.9,3.9,N,N,9.9,3.5,N,N,2.1,1.8,N,N,8476,482,24665,1486,98.1,0.9,24961,1500,0.0,0.1,N,N,0.8,0.6,12917,11799,0.0,0.4,-,**,0.0,0.4,-,**,0.0,0.4,-,**,1.1,0.7,N,N,0.4,0.3,N,N,98.0,0.9,24984,1508,31.1,(X),(X),(X),29.5,(X),(X),(X),23.2,(X),(X),(X)
8600000US13037,13037,ZCTA5 13037,3245,207,75657,4508,79.8,2.9,76420,5359,23.5,3.4,9585,3095,32.4,3.4,18814,1459,3.5,1.4,13056,3471,1.5,1.4,4830,4107,21.8,3.2,22327,4997,2262,172,88847,6208,13.6,3.7,N,N,28.6,4.9,N,N,41.9,4.7,N,N,7.1,3.1,N,N,8.5,3.1,N,N,0.4,0.5,N,N,8758,417,29415,2090,98.2,1.6,29325,2133,1.0,1.6,N,N,0.1,0.1,N,N,0.2,0.2,N,N,0.0,0.3,-,**,0.0,0.3,-,**,0.5,0.5,16153,13922,1.6,0.7,51610,45084,96.6,1.6,28968,2020,29.6,(X),(X),(X),27.0,(X),(X),(X),22.2,(X),(X),(X)
8600000US13039,13039,ZCTA5 13039,6590,222,90093,3691,84.2,2.5,90184,4638,22.7,2.5,7979,2440,26.8,2.5,18946,1419,3.1,1.2,11146,1803,1.4,0.7,3120,1080,20.5,2.4,25615,3867,4875,193,103510,4811,9.9,1.9,48686,9394,26.3,3.4,75967,8261,42.5,4.0,125105,8397,9.0,2.9,84307,11975,11.0,2.3,149120,15168,1.2,0.7,122459,36781,17878,489,33820,1505,95.2,1.4,34171,1689,2.1,1.1,32218,12205,0.2,0.2,N,N,0.8,0.4,42191,40998,0.0,0.2,-,**,0.2,0.1,17156,26665,1.6,0.6,14562,8358,1.8,0.9,28063,14706,93.7,1.6,34272,1672,29.6,(X),(X),(X),26.3,(X),(X),(X),23.5,(X),(X),(X)
8600000US13040,13040,ZCTA5 13040,990,81,55406,3881,76.3,3.8,55399,4505,19.9,3.4,6060,2166,31.6,4.0,18382,1238,6.4,2.4,8694,1891,2.7,1.3,3452,1379,23.1,3.9,17754,2831,665,72,61487,4388,16.1,4.6,N,N,28.4,5.1,N,N,35.5,5.7,N,N,10.7,4.4,N,N,8.4,3.1,N,N,0.9,0.9,N,N,2502,222,22481,1644,98.6,0.9,22527,1655,0.1,0.3,N,N,0.0,1.2,-,**,0.3,0.2,N,N,0.0,1.2,-,**,0.2,0.3,N,N,0.8,0.9,24040,13976,1.4,0.9,18909,14478,97.4,1.3,22564,1646,37.7,(X),(X),(X),37.4,(X),(X),(X),30.5,(X),(X),(X)
8600000US13041,13041,ZCTA5 13041,3846,171,90227,6679,85.7,3.8,91422,7065,22.4,4.3,14381,8792,22.2,3.0,19460,1514,1.9,1.3,9438,3444,2.2,1.7,5015,749,14.1,2.7,17947,3118,2935,173,95840,8099,8.3,3.1,57127,15368,25.6,5.5,85752,23139,42.1,5.1,111650,8500,10.1,4.2,66160,14407,10.9,2.6,122217,12608,3.0,1.9,71387,24727,11024,460,32189,2304,90.8,4.1,32176,2162,6.2,4.1,16796,5454,0.6,0.6,42738,6699,1.6,0.7,90520,87830,0.0,0.3,-,**,0.3,0.3,N,N,0.5,0.4,26813,25830,3.0,1.8,20933,11422,88.2,4.2,32591,2347,33.4,(X),(X),(X),30.8,(X),(X),(X),25.2,(X),(X),(X)
8600000US13042,13042,ZCTA5 13042,1042,168,58013,11120,74.6,7.7,61634,13855,11.1,5.7,10461,8331,25.8,7.8,15049,1997,5.8,3.2,12597,7000,2.2,1.6,7422,5481,19.5,8.1,14888,5507,702,160,65045,15335,14.5,6.9,30397,11516,30.3,12.7,32910,12008,42.3,15.6,91039,35481,2.8,2.7,99290,80297,4.1,3.1,112979,16939,5.8,6.8,79278,3561,2856,551,21900,4937,99.7,0.4,21942,4958,0.0,1.0,-,**,0.0,1.0,-,**,0.0,1.0,-,**,0.0,1.0,-,**,0.0,1.0,-,**,0.3,0.4,7125,8562,0.2,0.3,-,**,99.5,0.5,21988,4971,31.6,(X),(X),(X),32.9,(X),(X),(X),25.2,(X),(X),(X)
8600000US13044,13044,ZCTA5 13044,937,111,72365,9530,80.1,9.7,74453,10053,17.1,6.3,6789,4551,29.6,7.9,17097,2925,8.0,4.3,8909,2771,2.7,2.5,1932,1571,31.6,9.2,15178,5951,603,78,86766,12273,1.8,2.7,N,N,31.2,9.7,N,N,40.1,9.2,N,N,14.4,8.4,N,N,10.9,5.7,N,N,1.5,2.4,N,N,2374,259,28978,3638,97.5,2.8,29101,3727,0.0,1.3,-,**,0.0,1.3,-,**,0.5,0.7,N,N,0.0,1.3,-,**,0.0,1.3,-,**,2.0,2.1,N,N,0.0,1.3,-,**,97.5,2.8,29101,3727,30.9,(X),(X),(X),26.4,(X),(X),(X),20.4,(X),(X),(X)
8600000US13045,13045,ZCTA5 13045,10747,294,60364,3372,77.5,2.3,61254,3968,22.2,2.2,8028,2992,32.6,1.9,16560,800,6.7,1.6,9198,1184,2.9,0.9,3818,722,20.3,2.2,19032,2541,5901,252,79676,5715,11.1,2.5,38996,7778,34.9,3.9,53213,7331,34.4,3.9,104244,10286,7.3,1.9,60393,7033,11.0,2.1,135222,15152,1.3,0.8,125737,59933,29816,484,23102,1252,93.2,1.0,23782,1294,2.5,0.6,11310,2668,0.0,0.1,N,N,1.1,0.6,19478,21577,0.0,0.1,-,**,1.0,0.7,14198,2768,2.1,0.7,8426,4136,3.0,0.5,15299,2718,91.4,1.0,23952,1334,38.6,(X),(X),(X),38.3,(X),(X),(X),39.7,(X),(X),(X)
8600000US13051,13051,ZCTA5 13051,73,75,18377,19157,100.0,32.3,13595,11919,0.0,32.3,-,**,15.1,32.0,N,N,0.0,32.3,-,**,0.0,32.3,-,**,15.1,32.0,N,N,57,72,N,N,0.0,37.7,N,N,100.0,37.7,N,N,0.0,37.7,N,N,0.0,37.7,N,N,0.0,37.7,N,N,0.0,37.7,N,N,173,207,7754,12596,100.0,15.9,7754,12596,0.0,15.9,-,**,0.0,15.9,-,**,0.0,15.9,-,**,0.0,15.9,-,**,0.0,15.9,-,**,0.0,15.9,-,**,0.0,15.9,-,**,100.0,15.9,7754,12596,63.0,(X),(X),(X),80.7,(X),(X),(X),54.8,(X),(X),(X)
8600000US13052,13052,ZCTA5 13052,677,67,64050,6485,72.2,5.8,63070,8412,17.3,4.0,16895,9397,39.0,5.7,19800,1689,5.0,2.2,10300,2171,2.5,1.7,3712,2005,25.6,4.5,23929,3709,432,53,76714,8865,16.9,5.5,N,N,32.9,6.7,N,N,40.7,6.8,N,N,3.7,2.4,N,N,5.1,2.3,N,N,0.7,0.9,N,N,1698,183,26104,2844,95.4,4.3,27115,3028,3.0,4.2,2127,1429,0.2,0.3,N,N,0.7,0.7,-,**,0.0,1.7,-,**,0.0,1.7,-,**,0.6,0.5,11655,11482,0.8,0.8,N,N,94.8,4.2,27280,3030,38.6,(X),(X),(X),35.6,(X),(X),(X),30.9,(X),(X),(X)
8600000US13053,13053,ZCTA5 13053,1848,136,84266,14694,74.9,5.2,77323,8655,30.9,5.0,42887,36059,34.6,5.2,18656,2514,4.2,2.3,9091,4240,2.9,2.8,3725,1825,23.9,4.4,22439,4076,1169,124,107309,19887,17.8,5.3,N,N,33.8,7.0,N,N,34.6,7.0,N,N,1.9,1.7,N,N,10.5,4.6,N,N,1.4,1.6,N,N,4434,409,35827,6422,95.4,2.2,37100,6789,1.5,1.5,1124,1042,0.1,0.2,-,**,0.9,0.8,21480,20192,0.0,0.7,-,**,0.0,0.1,N,N,2.1,1.5,10733,12591,5.4,3.4,13032,8560,91.1,4.2,38097,7187,32.9,(X),(X),(X),31.4,(X),(X),(X),27.6,(X),(X),(X)
8600000US13054,13054,ZCTA5 13054,636,130,56451,9385,69.3,12.6,49643,9631,19.2,9.9,6712,4724,46.5,14.6,16153,4653,11.6,13.7,N,N,3.0,4.3,N,N,40.9,13.3,25172,10050,414,116,61250,11917,32.1,15.6,N,N,27.1,16.1,N,N,31.9,17.2,N,N,5.6,6.5,N,N,0.0,7.0,N,N,3.4,5.5,N,N,1699,457,22608,3948,100.0,1.7,22608,3948,0.0,1.7,-,**,0.0,1.7,-,**,0.0,1.7,-,**,0.0,1.7,-,**,0.0,1.7,-,**,0.0,1.7,-,**,0.0,1.7,-,**,100.0,1.7,22608,3948,33.5,(X),(X),(X),35.0,(X),(X),(X),26.1,(X),(X),(X)
8600000US13057,13057,ZCTA5 13057,6467,222,65291,2673,73.8,3.2,66969,3265,23.2,2.9,6518,1350,38.3,3.0,17387,944,6.2,1.9,9512,1802,3.0,1.1,2948,1237,27.3,2.8,20104,2459,3685,192,79940,4171,14.1,2.9,43549,6379,27.8,4.3,55058,8229,38.1,4.3,101203,8262,8.8,2.8,68806,11660,9.5,2.5,117724,14586,1.8,1.2,156542,64292,14539,469,29732,1328,92.0,2.6,30421,1408,2.6,1.6,17196,6631,0.3,0.3,34967,7942,1.4,1.0,52762,51104,0.0,0.2,-,**,1.9,1.8,13456,1269,1.8,1.2,10740,6133,2.2,1.2,19393,5854,91.3,2.5,30460,1385,34.1,(X),(X),(X),34.2,(X),(X),(X),26.9,(X),(X),(X)
8600000US13060,13060,ZCTA5 13060,1126,122,67906,7912,78.4,7.1,66347,10515,27.7,9.4,5338,2665,37.7,9.2,19544,2214,2.2,1.4,6812,858,0.3,0.6,N,N,21.8,7.0,25410,7237,736,93,78381,10799,15.6,7.1,59319,15785,34.9,9.1,45934,13064,28.0,10.2,102355,19818,4.5,4.0,69318,25644,10.7,5.3,115530,21406,6.3,4.6,142663,47422,2808,283,27890,3426,97.0,2.0,27800,3443,0.1,0.2,N,N,1.0,1.2,76867,50771,0.1,0.2,-,**,0.0,1.1,-,**,0.6,0.9,14525,674,1.3,1.3,6773,8668,0.9,1.3,19450,4095,96.7,2.3,27796,3455,35.3,(X),(X),(X),28.8,(X),(X),(X),25.7,(X),(X),(X)
8600000US13061,13061,ZCTA5 13061,458,72,68738,7706,78.4,7.0,60381,8349,28.8,8.5,9676,6669,39.3,9.2,19208,3291,2.6,2.5,16550,11381,3.1,2.5,5364,2410,29.9,7.7,30311,9393,266,56,80410,8506,18.0,8.3,N,N,28.2,10.7,N,N,40.2,12.6,N,N,4.5,7.1,N,N,9.0,5.1,N,N,0.0,10.7,N,N,1110,227,28983,4072,97.9,1.8,29371,4095,1.4,1.8,N,N,0.7,1.4,N,N,0.0,2.7,-,**,0.0,2.7,-,**,0.0,2.7,-,**,0.0,2.7,-,**,1.4,1.8,N,N,97.9,1.8,29371,4095,34.7,(X),(X),(X),25.9,(X),(X),(X),28.7,(X),(X),(X)
8600000US13062,13062,ZCTA5 13062,77,53,55388,20038,100.0,31.1,51723,20699,14.3,21.7,N,N,9.1,17.4,N,N,0.0,31.1,-,**,0.0,31.1,-,**,9.1,17.4,N,N,45,43,66453,27940,0.0,42.5,N,N,24.4,44.7,N,N,51.1,51.1,N,N,0.0,42.5,N,N,24.4,39.7,N,N,0.0,42.5,N,N,261,270,16243,7552,100.0,10.8,16243,7552,0.0,10.8,-,**,0.0,10.8,-,**,0.0,10.8,-,**,0.0,10.8,-,**,0.0,10.8,-,**,0.0,10.8,-,**,0.0,10.8,-,**,100.0,10.8,16243,7552,29.9,(X),(X),(X),51.1,(X),(X),(X),25.9,(X),(X),(X)
